#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8612 3.4670 2.2000 0.5999 0.353
  2 3.358030e+04 3.8676 3.4662 2.1975 0.6017 0.353
  3 6.819460e+04 3.8750 3.4651 2.1943 0.6037 0.353
  4 1.038750e+05 3.8829 3.4637 2.1901 0.6060 0.353
  5 1.406100e+05 3.8914 3.4620 2.1846 0.6086 0.353
  6 1.783400e+05 3.9002 3.4607 2.1770 0.6115 0.353
  7 2.169500e+05 3.9095 3.4589 2.1664 0.6146 0.353
  8 2.562820e+05 3.9190 3.4568 2.1511 0.6180 0.353
  9 2.961340e+05 3.9287 3.4544 2.1279 0.6217 0.353
 10 3.362810e+05 3.9385 3.4510 2.0903 0.6256 0.353
 11 3.764890e+05 3.9484 3.4463 2.0181 0.6297 0.353
 12 4.165370e+05 3.9581 3.4203 1.5705 0.6340 0.353
