#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3852 3.5132 1.3000 0.5204 0.380
  2 1.075710e+05 3.4026 3.5113 1.3000 0.5216 0.380
  3 2.206080e+05 3.4223 3.5091 1.2999 0.5230 0.380
  4 3.394160e+05 3.4440 3.5063 1.2997 0.5247 0.380
  5 4.641050e+05 3.4676 3.5036 1.2995 0.5268 0.380
  6 5.944870e+05 3.4932 3.5004 1.2990 0.5291 0.380
  7 7.299840e+05 3.5204 3.4969 1.2980 0.5318 0.380
  8 8.695830e+05 3.5488 3.4931 1.2958 0.5350 0.380
  9 1.011870e+06 3.5780 3.4891 1.2910 0.5385 0.380
 10 1.155170e+06 3.6075 3.4847 1.2799 0.5425 0.380
 11 1.297720e+06 3.6368 3.4794 1.2510 0.5470 0.380
 12 1.437930e+06 3.6648 3.4680 1.1334 0.5518 0.380
 13 1.532250e+06 3.6727 3.4656 0.5544 0.5544 0.380
