#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0042 3.4525 3.5000 0.7093 0.356
  2 1.008250e+04 4.0152 3.4509 3.4998 0.7105 0.356
  3 2.040250e+04 4.0252 3.4493 3.4995 0.7113 0.356
  4 3.112620e+04 4.0348 3.4477 3.4991 0.7120 0.357
  5 4.231640e+04 4.0440 3.4466 3.4986 0.7126 0.358
  6 5.397070e+04 4.0526 3.4452 3.4979 0.7132 0.360
  7 6.605270e+04 4.0607 3.4438 3.4970 0.7137 0.361
  8 7.851080e+04 4.0681 3.4429 3.4958 0.7142 0.363
  9 9.128890e+04 4.0749 3.4416 3.4944 0.7146 0.366
 10 1.043330e+05 4.0810 3.4408 3.4927 0.7150 0.368
 11 1.175960e+05 4.0865 3.4397 3.4907 0.7154 0.371
 12 1.310340e+05 4.0914 3.4391 3.4883 0.7157 0.375
 13 1.446140e+05 4.0957 3.4384 3.4856 0.7160 0.378
 14 1.583050e+05 4.0995 3.4375 3.4824 0.7163 0.382
 15 1.720840e+05 4.1028 3.4370 3.4789 0.7166 0.385
 16 1.859310e+05 4.1058 3.4365 3.4750 0.7168 0.389
 17 1.998320e+05 4.1083 3.4360 3.4707 0.7171 0.394
 18 2.137740e+05 4.1106 3.4356 3.4660 0.7173 0.398
 19 2.277470e+05 4.1126 3.4348 3.4609 0.7176 0.402
 20 2.417430e+05 4.1145 3.4344 3.4553 0.7178 0.407
 21 2.557550e+05 4.1161 3.4341 3.4494 0.7181 0.411
 22 2.697790e+05 4.1176 3.4337 3.4430 0.7183 0.416
 23 2.838090e+05 4.1190 3.4333 3.4361 0.7186 0.421
 24 2.978430e+05 4.1203 3.4329 3.4288 0.7188 0.426
 25 3.118760e+05 4.1215 3.4325 3.4209 0.7191 0.431
 26 3.259060e+05 4.1226 3.4321 3.4125 0.7193 0.436
 27 3.399310e+05 4.1237 3.4317 3.4034 0.7196 0.442
 28 3.539470e+05 4.1248 3.4309 3.3936 0.7199 0.447
 29 3.679530e+05 4.1258 3.4305 3.3830 0.7202 0.453
 30 3.819450e+05 4.1269 3.4300 3.3715 0.7205 0.458
 31 3.959210e+05 4.1279 3.4295 3.3591 0.7208 0.464
 32 4.098770e+05 4.1289 3.4290 3.3454 0.7211 0.470
 33 4.238110e+05 4.1299 3.4284 3.3305 0.7215 0.476
 34 4.377190e+05 4.1310 3.4274 3.3139 0.7218 0.482
 35 4.515960e+05 4.1320 3.4268 3.2952 0.7222 0.488
 36 4.654380e+05 4.1331 3.4261 3.2742 0.7226 0.494
 37 4.792370e+05 4.1342 3.4249 3.2502 0.7230 0.501
 38 4.929860e+05 4.1353 3.4240 3.2218 0.7234 0.507
 39 5.066760e+05 4.1364 3.4226 3.1880 0.7239 0.513
 40 5.202930e+05 4.1376 3.4213 3.1461 0.7244 0.520
 41 5.338200e+05 4.1387 3.4190 3.0916 0.7249 0.526
 42 5.472320e+05 4.1399 3.4165 3.0138 0.7255 0.533
 43 5.604910e+05 4.1408 3.4111 2.8756 0.7262 0.539
 44 5.735330e+05 4.1391 3.3775 2.0790 0.7271 0.541
