#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5921 3.4763 2.5000 0.5461 0.356
  2 3.564660e+04 3.6014 3.4750 2.5000 0.5470 0.356
  3 7.104320e+04 3.6112 3.4738 2.5000 0.5480 0.356
  4 1.061750e+05 3.6212 3.4723 2.5000 0.5491 0.356
  5 1.410280e+05 3.6313 3.4711 2.5000 0.5502 0.356
  6 1.755890e+05 3.6416 3.4696 2.5000 0.5514 0.356
  7 2.098450e+05 3.6518 3.4684 2.5000 0.5526 0.356
  8 2.437850e+05 3.6621 3.4669 2.5000 0.5539 0.356
  9 2.773980e+05 3.6724 3.4653 2.4999 0.5553 0.356
 10 3.106740e+05 3.6826 3.4641 2.4999 0.5567 0.356
 11 3.436030e+05 3.6927 3.4626 2.4999 0.5581 0.356
 12 3.761790e+05 3.7027 3.4613 2.4999 0.5596 0.356
 13 4.083930e+05 3.7126 3.4599 2.4998 0.5612 0.356
 14 4.402390e+05 3.7223 3.4583 2.4998 0.5628 0.356
 15 4.717100e+05 3.7319 3.4572 2.4997 0.5644 0.356
 16 5.028020e+05 3.7413 3.4558 2.4997 0.5661 0.356
 17 5.335090e+05 3.7505 3.4542 2.4996 0.5678 0.356
 18 5.638290e+05 3.7596 3.4532 2.4994 0.5695 0.356
 19 5.937570e+05 3.7684 3.4518 2.4993 0.5713 0.356
 20 6.232900e+05 3.7771 3.4507 2.4991 0.5731 0.356
 21 6.524280e+05 3.7856 3.4494 2.4988 0.5750 0.356
 22 6.811680e+05 3.7940 3.4480 2.4985 0.5768 0.356
 23 7.095100e+05 3.8021 3.4470 2.4982 0.5787 0.356
 24 7.374520e+05 3.8101 3.4457 2.4977 0.5807 0.356
 25 7.649960e+05 3.8179 3.4444 2.4971 0.5826 0.356
 26 7.921430e+05 3.8255 3.4435 2.4964 0.5846 0.356
 27 8.188920e+05 3.8329 3.4422 2.4956 0.5866 0.356
 28 8.452470e+05 3.8402 3.4413 2.4946 0.5886 0.356
 29 8.712090e+05 3.8473 3.4401 2.4934 0.5906 0.356
 30 8.967810e+05 3.8542 3.4388 2.4919 0.5927 0.356
 31 9.219650e+05 3.8610 3.4379 2.4901 0.5948 0.356
 32 9.467650e+05 3.8677 3.4368 2.4880 0.5968 0.356
 33 9.711840e+05 3.8742 3.4358 2.4854 0.5989 0.356
 34 9.952270e+05 3.8806 3.4347 2.4824 0.6010 0.356
 35 1.018900e+06 3.8868 3.4335 2.4787 0.6031 0.356
 36 1.042200e+06 3.8929 3.4325 2.4743 0.6053 0.356
 37 1.065140e+06 3.8989 3.4314 2.4690 0.6074 0.356
 38 1.087720e+06 3.9048 3.4301 2.4626 0.6095 0.356
 39 1.109940e+06 3.9105 3.4288 2.4549 0.6117 0.356
 40 1.131820e+06 3.9162 3.4275 2.4455 0.6138 0.356
 41 1.153360e+06 3.9217 3.4264 2.4340 0.6159 0.356
 42 1.174550e+06 3.9271 3.4250 2.4196 0.6181 0.356
 43 1.195420e+06 3.9324 3.4230 2.4012 0.6202 0.356
 44 1.215960e+06 3.9377 3.4213 2.3772 0.6224 0.356
 45 1.236180e+06 3.9428 3.4191 2.3440 0.6245 0.357
 46 1.256090e+06 3.9476 3.4159 2.2947 0.6265 0.358
 47 1.275730e+06 3.9523 3.4108 2.2074 0.6285 0.358
 48 1.295140e+06 3.9568 3.3823 1.7225 0.6305 0.358
