#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2006 3.4622 5.0000 0.8089 0.351
  2 4.508670e+03 4.2086 3.4613 4.9999 0.8098 0.351
  3 9.111320e+03 4.2160 3.4600 4.9999 0.8105 0.351
  4 1.384230e+04 4.2231 3.4593 4.9998 0.8112 0.352
  5 1.872680e+04 4.2299 3.4583 4.9997 0.8118 0.352
  6 2.377730e+04 4.2363 3.4573 4.9995 0.8123 0.353
  7 2.899790e+04 4.2423 3.4566 4.9994 0.8129 0.353
  8 3.438610e+04 4.2479 3.4555 4.9992 0.8133 0.354
  9 3.993520e+04 4.2531 3.4549 4.9989 0.8138 0.355
 10 4.563600e+04 4.2580 3.4543 4.9987 0.8142 0.356
 11 5.147710e+04 4.2624 3.4534 4.9983 0.8145 0.357
 12 5.744680e+04 4.2665 3.4529 4.9980 0.8149 0.359
 13 6.353310e+04 4.2702 3.4525 4.9976 0.8152 0.360
 14 6.972410e+04 4.2736 3.4520 4.9971 0.8154 0.362
 15 7.600860e+04 4.2767 3.4512 4.9966 0.8157 0.364
 16 8.237630e+04 4.2795 3.4509 4.9960 0.8159 0.366
 17 8.881750e+04 4.2821 3.4506 4.9954 0.8161 0.368
 18 9.532360e+04 4.2844 3.4502 4.9948 0.8163 0.370
 19 1.018870e+05 4.2866 3.4499 4.9941 0.8165 0.372
 20 1.085000e+05 4.2886 3.4496 4.9934 0.8166 0.374
 21 1.151580e+05 4.2905 3.4494 4.9926 0.8168 0.377
 22 1.218540e+05 4.2923 3.4491 4.9917 0.8169 0.379
 23 1.285840e+05 4.2939 3.4488 4.9909 0.8170 0.382
 24 1.353450e+05 4.2955 3.4482 4.9899 0.8171 0.384
 25 1.421320e+05 4.2970 3.4480 4.9890 0.8172 0.387
 26 1.489420e+05 4.2985 3.4478 4.9879 0.8173 0.389
 27 1.557730e+05 4.2999 3.4476 4.9869 0.8174 0.392
 28 1.626230e+05 4.3012 3.4474 4.9858 0.8175 0.395
 29 1.694890e+05 4.3026 3.4472 4.9846 0.8176 0.397
 30 1.763700e+05 4.3039 3.4470 4.9834 0.8177 0.400
 31 1.832650e+05 4.3052 3.4468 4.9821 0.8177 0.403
 32 1.901720e+05 4.3065 3.4466 4.9808 0.8178 0.405
 33 1.970900e+05 4.3078 3.4464 4.9795 0.8179 0.408
 34 2.040190e+05 4.3091 3.4461 4.9781 0.8179 0.411
 35 2.109580e+05 4.3103 3.4459 4.9766 0.8180 0.414
 36 2.179050e+05 4.3116 3.4457 4.9751 0.8180 0.417
 37 2.248610e+05 4.3129 3.4455 4.9735 0.8181 0.420
 38 2.318250e+05 4.3142 3.4453 4.9718 0.8182 0.422
 39 2.387960e+05 4.3155 3.4450 4.9701 0.8182 0.425
 40 2.457750e+05 4.3168 3.4448 4.9683 0.8183 0.428
 41 2.527610e+05 4.3181 3.4445 4.9664 0.8183 0.431
 42 2.597540e+05 4.3194 3.4443 4.9645 0.8184 0.434
 43 2.667530e+05 4.3207 3.4441 4.9624 0.8184 0.437
 44 2.737590e+05 4.3220 3.4435 4.9603 0.8185 0.440
 45 2.807720e+05 4.3234 3.4433 4.9581 0.8185 0.443
 46 2.877910e+05 4.3247 3.4430 4.9557 0.8186 0.447
 47 2.948160e+05 4.3260 3.4428 4.9533 0.8186 0.450
 48 3.018480e+05 4.3274 3.4426 4.9507 0.8186 0.453
 49 3.088860e+05 4.3288 3.4424 4.9481 0.8187 0.456
 50 3.159310e+05 4.3301 3.4421 4.9453 0.8187 0.459
 51 3.229810e+05 4.3315 3.4418 4.9423 0.8188 0.462
 52 3.300390e+05 4.3329 3.4416 4.9393 0.8188 0.465
 53 3.371030e+05 4.3343 3.4413 4.9361 0.8188 0.468
 54 3.441730e+05 4.3357 3.4410 4.9327 0.8189 0.472
 55 3.512500e+05 4.3371 3.4408 4.9291 0.8189 0.475
 56 3.583340e+05 4.3385 3.4405 4.9254 0.8189 0.478
 57 3.654250e+05 4.3399 3.4402 4.9215 0.8190 0.481
 58 3.725230e+05 4.3413 3.4399 4.9174 0.8190 0.485
 59 3.796280e+05 4.3427 3.4396 4.9130 0.8190 0.488
 60 3.867410e+05 4.3442 3.4393 4.9085 0.8190 0.491
 61 3.938610e+05 4.3456 3.4390 4.9036 0.8191 0.494
 62 4.009890e+05 4.3470 3.4384 4.8985 0.8191 0.498
 63 4.081250e+05 4.3484 3.4381 4.8930 0.8191 0.501
 64 4.152680e+05 4.3498 3.4378 4.8873 0.8191 0.505
 65 4.224210e+05 4.3511 3.4375 4.8812 0.8191 0.508
 66 4.295820e+05 4.3525 3.4372 4.8747 0.8191 0.511
 67 4.367520e+05 4.3539 3.4369 4.8679 0.8191 0.515
 68 4.439320e+05 4.3552 3.4365 4.8607 0.8191 0.518
 69 4.511200e+05 4.3566 3.4362 4.8530 0.8191 0.522
 70 4.583120e+05 4.3579 3.4358 4.8448 0.8191 0.525
 71 4.655050e+05 4.3592 3.4354 4.8361 0.8191 0.529
 72 4.727010e+05 4.3605 3.4351 4.8268 0.8191 0.532
 73 4.799000e+05 4.3617 3.4347 4.8169 0.8192 0.536
 74 4.871020e+05 4.3630 3.4340 4.8063 0.8192 0.539
 75 4.943070e+05 4.3642 3.4336 4.7949 0.8192 0.543
 76 5.015150e+05 4.3653 3.4333 4.7826 0.8192 0.546
 77 5.087270e+05 4.3665 3.4328 4.7694 0.8192 0.550
 78 5.159420e+05 4.3675 3.4324 4.7552 0.8192 0.553
 79 5.231620e+05 4.3686 3.4320 4.7398 0.8192 0.557
 80 5.303850e+05 4.3695 3.4315 4.7232 0.8192 0.561
 81 5.376140e+05 4.3704 3.4307 4.7052 0.8192 0.564
 82 5.448470e+05 4.3712 3.4302 4.6854 0.8192 0.568
 83 5.520860e+05 4.3719 3.4297 4.6637 0.8192 0.572
 84 5.593300e+05 4.3725 3.4292 4.6399 0.8192 0.575
 85 5.665810e+05 4.3730 3.4286 4.6136 0.8192 0.579
 86 5.738390e+05 4.3733 3.4276 4.5843 0.8192 0.583
 87 5.811050e+05 4.3735 3.4270 4.5513 0.8192 0.587
 88 5.883790e+05 4.3734 3.4263 4.5141 0.8192 0.591
 89 5.956630e+05 4.3730 3.4252 4.4716 0.8192 0.595
 90 6.029570e+05 4.3723 3.4244 4.4224 0.8192 0.599
 91 6.102630e+05 4.3711 3.4230 4.3638 0.8192 0.603
 92 6.175830e+05 4.3692 3.4219 4.2928 0.8192 0.607
 93 6.249190e+05 4.3664 3.4202 4.2027 0.8192 0.611
 94 6.322760e+05 4.3620 3.4180 4.0804 0.8192 0.616
 95 6.396590e+05 4.3543 3.4141 3.8883 0.8192 0.620
 96 6.470800e+05 4.3321 3.4027 3.3532 0.8193 0.625
 97 6.545910e+05 4.2906 3.3651 1.9986 0.8196 0.626
