#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6211 3.4413 1.8000 0.5390 0.359
  2 3.796120e+04 3.6277 3.4401 1.7992 0.5399 0.359
  3 7.565260e+04 3.6347 3.4388 1.7983 0.5408 0.359
  4 1.130590e+05 3.6420 3.4379 1.7972 0.5418 0.359
  5 1.501660e+05 3.6495 3.4365 1.7958 0.5429 0.359
  6 1.869580e+05 3.6571 3.4352 1.7940 0.5440 0.359
  7 2.234240e+05 3.6648 3.4338 1.7918 0.5451 0.359
  8 2.595500e+05 3.6727 3.4326 1.7891 0.5464 0.359
  9 2.953260e+05 3.6806 3.4311 1.7856 0.5476 0.359
 10 3.307410e+05 3.6885 3.4296 1.7812 0.5489 0.359
 11 3.657840e+05 3.6964 3.4280 1.7755 0.5503 0.359
 12 4.004490e+05 3.7044 3.4260 1.7680 0.5517 0.359
 13 4.347250e+05 3.7123 3.4242 1.7579 0.5531 0.359
 14 4.686090e+05 3.7202 3.4222 1.7441 0.5546 0.359
 15 5.020920e+05 3.7281 3.4197 1.7243 0.5561 0.359
 16 5.351720e+05 3.7359 3.4165 1.6938 0.5577 0.359
 17 5.678460e+05 3.7436 3.4116 1.6391 0.5593 0.359
 18 6.001170e+05 3.7509 3.3964 1.4468 0.5609 0.359
