#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1091 3.6144 3.0000 0.8085 0.275
  2 1.074370e+04 4.1219 3.6133 3.0000 0.8097 0.486
  3 2.928120e+04 4.1395 3.6100 3.0000 0.8107 0.979
  4 4.978810e+04 4.1546 3.6038 3.0000 0.8111 1.581
  5 7.087360e+04 4.1670 3.5949 3.0000 0.8113 2.223
  6 9.223950e+04 4.1772 3.5865 2.9999 0.8114 2.880
  7 1.137970e+05 4.1855 3.5790 2.9999 0.8116 3.537
  8 1.355020e+05 4.1924 3.5724 2.9997 0.8117 4.184
  9 1.573220e+05 4.1983 3.5663 2.9994 0.8117 4.813
 10 1.792330e+05 4.2032 3.5612 2.9990 0.8118 5.418
 11 2.012070e+05 4.2076 3.5560 2.9984 0.8119 5.998
 12 2.232400e+05 4.2115 3.5518 2.9975 0.8119 6.552
 13 2.453220e+05 4.2151 3.5478 2.9962 0.8119 7.079
 14 2.674470e+05 4.2186 3.5442 2.9946 0.8120 7.581
 15 2.896090e+05 4.2219 3.5405 2.9926 0.8120 8.057
 16 3.118050e+05 4.2251 3.5374 2.9901 0.8120 8.509
 17 3.340330e+05 4.2283 3.5341 2.9871 0.8121 8.938
 18 3.562920e+05 4.2315 3.5313 2.9836 0.8121 9.346
 19 3.785800e+05 4.2347 3.5282 2.9795 0.8121 9.734
 20 4.008990e+05 4.2378 3.5255 2.9748 0.8121 10.104
 21 4.232490e+05 4.2411 3.5229 2.9695 0.8122 10.455
 22 4.456300e+05 4.2443 3.5203 2.9633 0.8122 10.791
 23 4.680430e+05 4.2475 3.5181 2.9560 0.8122 11.111
 24 4.904920e+05 4.2506 3.5155 2.9475 0.8122 11.417
 25 5.129780e+05 4.2537 3.5130 2.9376 0.8122 11.710
 26 5.355050e+05 4.2568 3.5108 2.9263 0.8123 11.991
 27 5.580760e+05 4.2597 3.5081 2.9121 0.8123 12.260
 28 5.806980e+05 4.2623 3.5058 2.8930 0.8123 12.519
 29 6.033830e+05 4.2645 3.5030 2.8692 0.8123 12.770
 30 6.261420e+05 4.2663 3.5006 2.8410 0.8124 13.013
 31 6.489870e+05 4.2676 3.4978 2.8060 0.8124 13.250
 32 6.719330e+05 4.2682 3.4949 2.7637 0.8124 13.481
 33 6.949980e+05 4.2679 3.4916 2.7126 0.8125 13.707
 34 7.182010e+05 4.2664 3.4883 2.6473 0.8125 13.932
 35 7.415740e+05 4.2631 3.4843 2.5644 0.8126 14.156
 36 7.651520e+05 4.2575 3.4791 2.4553 0.8126 14.385
 37 7.889880e+05 4.2482 3.4731 2.3047 0.8127 14.625
 38 8.131610e+05 4.2348 3.4643 2.1005 0.8128 14.888
 39 8.377570e+05 4.2143 3.4499 1.7725 0.8129 15.217
