#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1899 3.5752 3.5000 0.8223 0.315
  2 8.701200e+03 4.2006 3.5742 3.4999 0.8235 0.348
  3 2.074080e+04 4.2120 3.5728 3.4997 0.8241 0.409
  4 3.505510e+04 4.2234 3.5711 3.4993 0.8246 0.494
  5 5.045750e+04 4.2335 3.5692 3.4988 0.8248 0.594
  6 6.632000e+04 4.2421 3.5672 3.4981 0.8250 0.704
  7 8.239080e+04 4.2495 3.5650 3.4972 0.8251 0.818
  8 9.857580e+04 4.2559 3.5631 3.4960 0.8252 0.937
  9 1.148370e+05 4.2614 3.5602 3.4944 0.8252 1.058
 10 1.311550e+05 4.2664 3.5499 3.4943 0.8253 1.182
 11 1.475160e+05 4.2709 3.5399 3.4943 0.8253 1.306
 12 1.639110e+05 4.2751 3.5334 3.4942 0.8253 1.431
 13 1.803350e+05 4.2790 3.5288 3.4941 0.8254 1.557
 14 1.967830e+05 4.2828 3.5250 3.4939 0.8254 1.683
 15 2.132500e+05 4.2864 3.5216 3.4938 0.8254 1.808
 16 2.297330e+05 4.2900 3.5187 3.4936 0.8254 1.933
 17 2.462310e+05 4.2935 3.5159 3.4934 0.8254 2.058
 18 2.627420e+05 4.2971 3.5135 3.4932 0.8254 2.183
 19 2.792650e+05 4.3006 3.5111 3.4929 0.8254 2.306
 20 2.957980e+05 4.3042 3.5091 3.4926 0.8255 2.429
 21 3.123410e+05 4.3078 3.5067 3.4923 0.8255 2.552
 22 3.288930e+05 4.3114 3.5047 3.4919 0.8255 2.673
 23 3.454540e+05 4.3151 3.5028 3.4915 0.8255 2.794
 24 3.620240e+05 4.3188 3.5012 3.4910 0.8255 2.914
 25 3.786020e+05 4.3226 3.4993 3.4905 0.8255 3.034
 26 3.951880e+05 4.3264 3.4977 3.4900 0.8255 3.152
 27 4.117820e+05 4.3303 3.4961 3.4894 0.8255 3.270
 28 4.283840e+05 4.3342 3.4944 3.4887 0.8255 3.387
 29 4.449940e+05 4.3382 3.4926 3.4880 0.8255 3.504
 30 4.616120e+05 4.3422 3.4910 3.4873 0.8255 3.619
 31 4.782380e+05 4.3463 3.4894 3.4865 0.8256 3.734
 32 4.948720e+05 4.3504 3.4878 3.4856 0.8256 3.847
 33 5.115130e+05 4.3546 3.4866 3.4847 0.8256 3.960
 34 5.281630e+05 4.3588 3.4851 3.4836 0.8256 4.070
 35 5.448200e+05 4.3631 3.4834 3.4826 0.8256 4.183
 36 5.614860e+05 4.3674 3.4818 3.4814 0.8256 4.291
 37 5.781600e+05 4.3717 3.4800 3.4802 0.8256 4.388
 38 5.948430e+05 4.3760 3.4778 3.4788 0.8256 4.462
 39 6.115330e+05 4.3804 3.4757 3.4774 0.8256 4.504
 40 6.282330e+05 4.3848 3.4727 3.4759 0.8256 4.502
 41 6.449410e+05 4.3893 3.4698 3.4743 0.8256 4.449
 42 6.616580e+05 4.3936 3.4664 3.4714 0.8256 4.348
 43 6.783870e+05 4.3972 3.4631 3.4608 0.8257 4.210
 44 6.951350e+05 4.3981 3.4595 3.4248 0.8257 4.071
 45 7.119370e+05 4.3967 3.4557 3.3694 0.8257 3.959
 46 7.288200e+05 4.3937 3.4524 3.2994 0.8257 3.897
 47 7.458040e+05 4.3889 3.4491 3.2163 0.8257 3.900
 48 7.629060e+05 4.3825 3.4458 3.1202 0.8258 3.974
 49 7.801390e+05 4.3734 3.4418 3.0011 0.8258 4.101
 50 7.975260e+05 4.3614 3.4376 2.8591 0.8258 4.252
