#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6503 3.5284 2.2000 0.5587 0.344
  2 7.518020e+04 3.6669 3.5267 2.2000 0.5607 0.344
  3 1.570480e+05 3.6864 3.5242 2.2000 0.5634 0.344
  4 2.457130e+05 3.7084 3.5218 2.1999 0.5666 0.344
  5 3.404490e+05 3.7324 3.5192 2.1999 0.5706 0.344
  6 4.395590e+05 3.7576 3.5161 2.1998 0.5752 0.344
  7 5.406450e+05 3.7830 3.5132 2.1996 0.5805 0.344
  8 6.412000e+05 3.8077 3.5102 2.1992 0.5864 0.344
  9 7.391740e+05 3.8312 3.5071 2.1986 0.5927 0.344
 10 8.332190e+05 3.8532 3.5047 2.1975 0.5993 0.344
 11 9.226390e+05 3.8737 3.5020 2.1956 0.6061 0.344
 12 1.007200e+06 3.8926 3.4999 2.1927 0.6129 0.366
 13 1.086930e+06 3.9084 3.4973 2.1883 0.6188 0.403
 14 1.163030e+06 3.9219 3.4953 2.1820 0.6241 0.452
 15 1.236520e+06 3.9337 3.4932 2.1730 0.6290 0.511
 16 1.307900e+06 3.9442 3.4909 2.1603 0.6335 0.576
 17 1.377370e+06 3.9538 3.4890 2.1424 0.6377 0.645
 18 1.445020e+06 3.9626 3.4865 2.1161 0.6417 0.717
 19 1.510810e+06 3.9708 3.4838 2.0762 0.6456 0.790
 20 1.574660e+06 3.9788 3.4798 2.0067 0.6495 0.861
 21 1.636410e+06 3.9867 3.4721 1.8244 0.6535 0.922
