#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0232 3.5100 3.0000 0.7005 0.348
  2 2.079090e+04 4.0327 3.5090 2.9997 0.7024 0.352
  3 4.445040e+04 4.0416 3.5079 2.9993 0.7039 0.362
  4 7.086400e+04 4.0504 3.5065 2.9987 0.7053 0.378
  5 9.987640e+04 4.0586 3.5052 2.9978 0.7066 0.402
  6 1.310990e+05 4.0660 3.5042 2.9967 0.7079 0.434
  7 1.640730e+05 4.0723 3.5031 2.9953 0.7091 0.475
  8 1.983720e+05 4.0777 3.5021 2.9936 0.7102 0.523
  9 2.336440e+05 4.0820 3.5014 2.9916 0.7113 0.578
 10 2.696180e+05 4.0856 3.5003 2.9891 0.7122 0.639
 11 3.060910e+05 4.0888 3.4993 2.9864 0.7132 0.705
 12 3.429130e+05 4.0918 3.4985 2.9832 0.7140 0.775
 13 3.799720e+05 4.0949 3.4976 2.9796 0.7149 0.848
 14 4.171840e+05 4.0981 3.4965 2.9755 0.7158 0.924
 15 4.544850e+05 4.1014 3.4949 2.9706 0.7166 1.002
 16 4.918210e+05 4.1050 3.4790 2.9701 0.7174 1.082
 17 5.291450e+05 4.1089 3.4423 2.9685 0.7183 1.164
 18 5.664470e+05 4.1132 3.4356 2.9667 0.7191 1.247
 19 6.036920e+05 4.1174 3.4308 2.9457 0.7199 1.331
 20 6.408750e+05 4.1217 3.4258 2.9017 0.7208 1.417
 21 6.778930e+05 4.1255 3.4206 2.8351 0.7217 1.504
 22 7.146150e+05 4.1288 3.4142 2.7399 0.7227 1.593
 23 7.508960e+05 4.1310 3.4061 2.6000 0.7239 1.682
 24 7.865310e+05 4.1312 3.3937 2.3794 0.7253 1.769
 25 8.211760e+05 4.1255 3.3655 1.8636 0.7272 1.838
