#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.0823 3.5949 2.0000 0.4826 0.332
  2 2.164790e+05 3.0902 3.5942 2.0000 0.4830 0.332
  3 4.391390e+05 3.0993 3.5934 2.0000 0.4835 0.332
  4 6.684330e+05 3.1094 3.5926 2.0000 0.4840 0.332
  5 9.048190e+05 3.1205 3.5916 2.0000 0.4846 0.332
  6 1.148730e+06 3.1328 3.5906 2.0000 0.4853 0.332
  7 1.400560e+06 3.1464 3.5894 2.0000 0.4861 0.332
  8 1.660610e+06 3.1615 3.5881 2.0000 0.4871 0.332
  9 1.929000e+06 3.1782 3.5866 2.0000 0.4881 0.332
 10 2.205650e+06 3.1968 3.5850 2.0000 0.4894 0.332
 11 2.490160e+06 3.2173 3.5832 2.0000 0.4908 0.332
 12 2.781690e+06 3.2398 3.5812 2.0000 0.4925 0.332
 13 3.078970e+06 3.2644 3.5790 2.0000 0.4945 0.332
 14 3.380220e+06 3.2910 3.5767 2.0000 0.4967 0.332
 15 3.683200e+06 3.3196 3.5741 2.0000 0.4993 0.332
 16 3.985380e+06 3.3498 3.5714 2.0000 0.5023 0.332
 17 4.284150e+06 3.3815 3.5685 2.0000 0.5057 0.332
 18 4.576960e+06 3.4142 3.5655 2.0000 0.5095 0.332
 19 4.861590e+06 3.4477 3.5624 2.0000 0.5138 0.332
 20 5.136240e+06 3.4815 3.5592 2.0000 0.5185 0.332
 21 5.399510e+06 3.5152 3.5560 2.0000 0.5237 0.332
 22 5.650450e+06 3.5486 3.5528 2.0000 0.5293 0.332
 23 5.888450e+06 3.5813 3.5492 2.0000 0.5353 0.332
 24 6.113200e+06 3.6131 3.5462 2.0000 0.5416 0.332
 25 6.324660e+06 3.6439 3.5433 1.9999 0.5483 0.332
 26 6.522990e+06 3.6734 3.5404 1.9999 0.5552 0.332
 27 6.708510e+06 3.7016 3.5375 1.9998 0.5624 0.332
 28 6.881710e+06 3.7284 3.5345 1.9996 0.5697 0.332
 29 7.043160e+06 3.7538 3.5320 1.9993 0.5771 0.332
 30 7.193510e+06 3.7779 3.5296 1.9987 0.5845 0.388
 31 7.333470e+06 3.7979 3.5270 1.9978 0.5909 0.483
 32 7.466080e+06 3.8152 3.5242 1.9964 0.5964 0.608
 33 7.593710e+06 3.8305 3.5212 1.9942 0.6015 0.754
 34 7.717420e+06 3.8443 3.5184 1.9908 0.6061 0.916
 35 7.837700e+06 3.8569 3.5145 1.9854 0.6104 1.088
 36 7.954730e+06 3.8686 3.4712 1.9830 0.6145 1.268
 37 8.068560e+06 3.8794 3.4550 1.9794 0.6184 1.450
 38 8.179260e+06 3.8896 3.4466 1.9749 0.6222 1.635
 39 8.286830e+06 3.8992 3.4402 1.9696 0.6258 1.818
 40 8.391300e+06 3.9083 3.4348 1.9636 0.6293 2.000
 41 8.492690e+06 3.9170 3.4301 1.9568 0.6328 2.178
 42 8.591010e+06 3.9254 3.4261 1.9492 0.6362 2.353
 43 8.686330e+06 3.9335 3.4221 1.9409 0.6396 2.523
 44 8.778680e+06 3.9413 3.4184 1.9312 0.6430 2.688
 45 8.868130e+06 3.9489 3.4128 1.8907 0.6463 2.849
 46 8.954770e+06 3.9564 3.3915 1.6359 0.6498 2.995
 47 9.017490e+06 3.9570 3.3639 0.6516 0.6516 2.995
