#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3140 3.5655 1.7000 0.5135 0.331
  2 1.619680e+05 3.3365 3.5634 1.7000 0.5149 0.331
  3 3.392620e+05 3.3633 3.5609 1.7000 0.5167 0.331
  4 5.325710e+05 3.3945 3.5579 1.7000 0.5191 0.331
  5 7.409800e+05 3.4299 3.5545 1.7000 0.5220 0.331
  6 9.613100e+05 3.4690 3.5504 1.7000 0.5256 0.331
  7 1.188210e+06 3.5103 3.5462 1.7000 0.5300 0.331
  8 1.415350e+06 3.5524 3.5421 1.7000 0.5351 0.331
  9 1.637110e+06 3.5937 3.5378 1.6999 0.5409 0.331
 10 1.849540e+06 3.6334 3.5334 1.6997 0.5473 0.331
 11 2.050460e+06 3.6706 3.5297 1.6992 0.5542 0.331
 12 2.238930e+06 3.7053 3.5255 1.6982 0.5615 0.331
 13 2.414820e+06 3.7373 3.5223 1.6960 0.5690 0.331
 14 2.578400e+06 3.7668 3.5190 1.6915 0.5768 0.331
 15 2.730240e+06 3.7939 3.5156 1.6828 0.5847 0.403
 16 2.871040e+06 3.8164 3.5119 1.6662 0.5915 0.524
 17 3.003700e+06 3.8359 3.5073 1.6328 0.5977 0.674
 18 3.130090e+06 3.8532 3.5007 1.5500 0.6036 0.838
 19 3.241420e+06 3.8664 3.4827 0.6085 0.6085 0.838
