#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.0794 3.5927 1.9000 0.4969 0.332
  2 1.890130e+05 3.1020 3.5908 1.9000 0.4978 0.332
  3 3.895470e+05 3.1276 3.5885 1.9000 0.4990 0.332
  4 6.024400e+05 3.1565 3.5860 1.9000 0.5003 0.332
  5 8.281530e+05 3.1887 3.5832 1.9000 0.5019 0.332
  6 1.066470e+06 3.2243 3.5800 1.9000 0.5039 0.332
  7 1.316180e+06 3.2633 3.5765 1.9000 0.5062 0.332
  8 1.574840e+06 3.3052 3.5727 1.9000 0.5091 0.332
  9 1.838850e+06 3.3492 3.5687 1.9000 0.5125 0.332
 10 2.103850e+06 3.3945 3.5645 1.9000 0.5164 0.332
 11 2.365430e+06 3.4400 3.5602 1.9000 0.5209 0.332
 12 2.619780e+06 3.4849 3.5559 1.9000 0.5261 0.332
 13 2.864080e+06 3.5284 3.5515 1.9000 0.5317 0.332
 14 3.096490e+06 3.5700 3.5473 1.9000 0.5379 0.332
 15 3.316000e+06 3.6094 3.5435 1.9000 0.5444 0.332
 16 3.522200e+06 3.6464 3.5398 1.8999 0.5514 0.332
 17 3.715100e+06 3.6810 3.5360 1.8998 0.5587 0.332
 18 3.894980e+06 3.7132 3.5327 1.8995 0.5662 0.332
 19 4.062330e+06 3.7431 3.5297 1.8990 0.5739 0.332
 20 4.217800e+06 3.7708 3.5268 1.8980 0.5816 0.395
 21 4.362110e+06 3.7938 3.5233 1.8963 0.5883 0.503
 22 4.498390e+06 3.8135 3.5202 1.8934 0.5941 0.643
 23 4.629000e+06 3.8308 3.5171 1.8886 0.5995 0.806
 24 4.755000e+06 3.8462 3.5133 1.8806 0.6045 0.984
 25 4.876840e+06 3.8603 3.5085 1.8753 0.6092 1.171
 26 4.994660e+06 3.8732 3.4553 1.8718 0.6136 1.364
 27 5.108600e+06 3.8851 3.4434 1.8671 0.6179 1.560
 28 5.218770e+06 3.8963 3.4356 1.8614 0.6221 1.754
 29 5.325210e+06 3.9067 3.4289 1.8547 0.6261 1.946
 30 5.428000e+06 3.9166 3.4237 1.8471 0.6301 2.134
 31 5.527210e+06 3.9260 3.4182 1.8337 0.6340 2.317
 32 5.622920e+06 3.9350 3.4052 1.7038 0.6378 2.490
 33 5.709590e+06 3.9430 3.3716 0.6416 0.6416 2.490
