#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3891 3.5382 1.2000 0.5210 0.379
  2 1.522570e+05 3.4115 3.5358 1.1999 0.5226 0.379
  3 3.211090e+05 3.4387 3.5326 1.1998 0.5248 0.379
  4 5.069830e+05 3.4707 3.5293 1.1994 0.5276 0.379
  5 7.079320e+05 3.5069 3.5253 1.1985 0.5311 0.379
  6 9.190580e+05 3.5463 3.5207 1.1961 0.5355 0.379
  7 1.133440e+06 3.5869 3.5155 1.1890 0.5408 0.379
  8 1.344320e+06 3.6272 3.5097 1.1669 0.5467 0.379
  9 1.546870e+06 3.6648 3.4983 1.0395 0.5534 0.379
 10 1.664410e+06 3.6654 3.4904 0.5562 0.5562 0.379
