#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3344 3.5865 2.5000 0.5329 0.336
  2 1.314240e+05 3.3715 3.5832 2.5000 0.5348 0.336
  3 2.792300e+05 3.4149 3.5793 2.5000 0.5373 0.336
  4 4.433710e+05 3.4637 3.5749 2.5000 0.5406 0.336
  5 6.207940e+05 3.5160 3.5701 2.5000 0.5448 0.336
  6 8.053710e+05 3.5687 3.5652 2.5000 0.5499 0.336
  7 9.899050e+05 3.6192 3.5604 2.5000 0.5558 0.336
  8 1.168650e+06 3.6657 3.5560 2.5000 0.5623 0.336
  9 1.338310e+06 3.7076 3.5515 2.5000 0.5694 0.336
 10 1.497510e+06 3.7448 3.5480 2.5000 0.5768 0.336
 11 1.645980e+06 3.7779 3.5448 2.5000 0.5845 0.336
 12 1.784020e+06 3.8074 3.5419 2.4999 0.5922 0.336
 13 1.912160e+06 3.8338 3.5393 2.4998 0.6000 0.336
 14 2.031060e+06 3.8575 3.5370 2.4997 0.6077 0.336
 15 2.141440e+06 3.8790 3.5344 2.4994 0.6154 0.336
 16 2.244010e+06 3.8986 3.5325 2.4991 0.6229 0.336
 17 2.339440e+06 3.9166 3.5308 2.4986 0.6302 0.395
 18 2.428360e+06 3.9304 3.5288 2.4978 0.6360 0.493
 19 2.513580e+06 3.9416 3.5265 2.4968 0.6406 0.619
 20 2.597250e+06 3.9509 3.5243 2.4955 0.6446 0.767
 21 2.680240e+06 3.9590 3.5219 2.4937 0.6481 0.931
 22 2.762800e+06 3.9660 3.5187 2.4911 0.6512 1.107
 23 2.844980e+06 3.9722 3.4755 2.4894 0.6540 1.290
 24 2.926660e+06 3.9777 3.4630 2.4871 0.6565 1.480
 25 3.007730e+06 3.9826 3.4563 2.4841 0.6588 1.671
 26 3.088080e+06 3.9872 3.4515 2.4807 0.6610 1.863
 27 3.167590e+06 3.9914 3.4476 2.4767 0.6630 2.054
 28 3.246170e+06 3.9953 3.4442 2.4722 0.6649 2.243
 29 3.323760e+06 3.9990 3.4410 2.4672 0.6668 2.430
 30 3.400290e+06 4.0025 3.4382 2.4617 0.6686 2.613
 31 3.475730e+06 4.0059 3.4359 2.4556 0.6704 2.792
 32 3.550050e+06 4.0093 3.4338 2.4490 0.6722 2.968
 33 3.623220e+06 4.0125 3.4315 2.4418 0.6739 3.140
 34 3.695240e+06 4.0156 3.4295 2.4342 0.6757 3.307
 35 3.766100e+06 4.0188 3.4278 2.4260 0.6774 3.471
 36 3.835790e+06 4.0218 3.4258 2.4173 0.6791 3.630
 37 3.904310e+06 4.0249 3.4241 2.4081 0.6808 3.786
 38 3.971660e+06 4.0280 3.4224 2.3983 0.6826 3.937
 39 4.037850e+06 4.0309 3.4207 2.3882 0.6842 4.084
 40 4.102920e+06 4.0339 3.4188 2.3773 0.6860 4.227
 41 4.166830e+06 4.0370 3.4173 2.3633 0.6877 4.367
 42 4.229590e+06 4.0400 3.4145 2.3327 0.6895 4.503
 43 4.291220e+06 4.0431 3.4063 2.2041 0.6913 4.638
 44 4.351670e+06 4.0468 3.3691 1.6421 0.6935 4.764
 45 4.379740e+06 4.0277 3.3512 0.6926 0.6926 4.764
