#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0480 3.5332 3.5000 0.7612 0.340
  2 1.410010e+04 4.0651 3.5314 3.4999 0.7627 0.347
  3 3.077210e+04 4.0820 3.5292 3.4998 0.7636 0.361
  4 4.988140e+04 4.0986 3.5270 3.4997 0.7644 0.383
  5 7.114490e+04 4.1141 3.5253 3.4994 0.7652 0.413
  6 9.408600e+04 4.1278 3.5234 3.4990 0.7658 0.452
  7 1.182400e+05 4.1396 3.5222 3.4984 0.7664 0.498
  8 1.432420e+05 4.1495 3.5208 3.4976 0.7668 0.550
  9 1.688330e+05 4.1577 3.5199 3.4966 0.7672 0.608
 10 1.948410e+05 4.1647 3.5192 3.4953 0.7675 0.669
 11 2.211520e+05 4.1708 3.5185 3.4939 0.7678 0.735
 12 2.476930e+05 4.1761 3.5176 3.4921 0.7681 0.802
 13 2.744180e+05 4.1810 3.5171 3.4902 0.7684 0.873
 14 3.012930e+05 4.1856 3.5167 3.4880 0.7687 0.946
 15 3.282980e+05 4.1901 3.5162 3.4855 0.7689 1.021
 16 3.554160e+05 4.1945 3.5154 3.4854 0.7692 1.098
 17 3.826320e+05 4.1990 3.5150 3.4852 0.7694 1.176
 18 4.099380e+05 4.2036 3.5146 3.4849 0.7697 1.257
 19 4.373270e+05 4.2083 3.5141 3.4847 0.7699 1.338
 20 4.647900e+05 4.2131 3.5137 3.4844 0.7702 1.421
 21 4.923210e+05 4.2181 3.5128 3.4841 0.7704 1.506
 22 5.199140e+05 4.2232 3.5123 3.4838 0.7707 1.591
 23 5.475620e+05 4.2286 3.5118 3.4835 0.7709 1.678
 24 5.752620e+05 4.2341 3.5113 3.4832 0.7712 1.766
 25 6.030070e+05 4.2398 3.5103 3.4828 0.7714 1.855
 26 6.307920e+05 4.2457 3.5098 3.4824 0.7717 1.945
 27 6.586130e+05 4.2518 3.5092 3.4820 0.7719 2.035
 28 6.864650e+05 4.2580 3.5082 3.4816 0.7722 2.127
 29 7.143430e+05 4.2644 3.5076 3.4811 0.7724 2.219
 30 7.422440e+05 4.2709 3.5065 3.4806 0.7727 2.312
 31 7.701640e+05 4.2776 3.5060 3.4801 0.7729 2.405
 32 7.980970e+05 4.2845 3.5050 3.4795 0.7732 2.499
 33 8.260420e+05 4.2915 3.5043 3.4789 0.7734 2.594
 34 8.539930e+05 4.2986 3.5036 3.4782 0.7737 2.689
 35 8.819480e+05 4.3058 3.5026 3.4775 0.7739 2.784
 36 9.099030e+05 4.3132 3.5015 3.4768 0.7742 2.879
 37 9.378550e+05 4.3206 3.5009 3.4760 0.7744 2.975
 38 9.658020e+05 4.3282 3.4997 3.4751 0.7747 3.071
 39 9.937390e+05 4.3359 3.4990 3.4742 0.7749 3.166
 40 1.021660e+06 4.3435 3.4979 3.4722 0.7752 3.261
 41 1.049580e+06 4.3506 3.4967 3.4647 0.7755 3.353
 42 1.077480e+06 4.3550 3.4959 3.4362 0.7757 3.443
 43 1.105390e+06 4.3574 3.4945 3.3904 0.7760 3.531
 44 1.133300e+06 4.3579 3.4929 3.3304 0.7763 3.621
 45 1.161200e+06 4.3564 3.4913 3.2562 0.7766 3.717
 46 1.189070e+06 4.3528 3.4891 3.1665 0.7770 3.820
 47 1.216890e+06 4.3465 3.4872 3.0587 0.7773 3.928
 48 1.244620e+06 4.3379 3.4846 2.9354 0.7777 4.040
 49 1.272190e+06 4.3252 3.4818 2.7810 0.7783 4.156
 50 1.299540e+06 4.3081 3.4783 2.5912 0.7789 4.279
 51 1.326510e+06 4.2854 3.4730 2.3527 0.7797 4.406
 52 1.352880e+06 4.2527 3.4646 2.0053 0.7808 4.539
 53 1.378300e+06 4.2008 3.4514 1.2711 0.7825 4.637
