#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.6679 3.6488 1.9000 0.6181 0.252
  2 8.531860e+04 3.6978 3.6467 1.9000 0.6208 4.133
  3 2.591860e+05 3.7503 3.6278 1.8997 0.6249 11.253
  4 4.487970e+05 3.7936 3.5874 1.8746 0.6278 14.437
  5 6.364700e+05 3.8199 3.5533 1.7964 0.6290 15.665
  6 8.239240e+05 3.8357 3.5258 1.6749 0.6296 16.259
  7 1.012620e+06 3.8454 3.5005 1.5157 0.6303 16.594
  8 1.203130e+06 3.8515 3.4748 1.3186 0.6308 16.803
  9 1.395940e+06 3.8558 3.4491 1.0794 0.6316 16.938
 10 1.591150e+06 3.8598 3.4410 0.8011 0.6328 17.000
