#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.5612 4.3248 4.7241  7.5169 1.7530 0.7382 0.2617 0.0000 0.0000 0.335 0.346  1.011 0.000 0.594 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 1.847170e+07 2.5997 4.3236 4.6808  7.5226 1.7478 0.6828 0.3171 0.0000 0.0000 0.323 0.506  1.002 0.000 0.554 0.000 0.000 0.000 0.000 0.000 0.000 
  3 3.589147e+07 2.6361 4.3223 4.6392  7.5297 1.7485 0.6280 0.3719 0.0000 0.0000 0.306 0.564  1.002 0.000 0.533 0.000 0.000 0.000 0.000 0.000 0.000 
  4 5.115184e+07 2.6785 4.3198 4.5868  7.5384 1.7507 0.5625 0.4374 0.0000 0.0000 0.284 0.603  1.002 0.000 0.491 0.000 0.000 0.000 0.000 0.000 0.000 
  5 6.445215e+07 2.7161 4.3161 4.5344  7.5463 1.7534 0.5012 0.4987 0.0000 0.0000 0.268 0.622  1.002 0.000 0.461 0.000 0.000 0.000 0.000 0.000 0.000 
  6 7.600270e+07 2.7522 4.3110 4.4779  7.5548 1.7582 0.4373 0.5626 0.0000 0.0000 0.254 0.631  1.002 0.000 0.424 0.000 0.000 0.000 0.000 0.000 0.000 
  7 8.558604e+07 2.7869 4.3049 4.4188  7.5635 1.7670 0.3751 0.6248 0.0000 0.0000 0.233 0.641  1.002 0.000 0.386 0.000 0.000 0.000 0.000 0.000 0.000 
  8 9.419967e+07 2.8178 4.2980 4.3603  7.5728 1.7781 0.3122 0.6877 0.0000 0.0000 0.217 0.641  1.002 0.000 0.354 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.006740e+08 2.8453 4.2908 4.3040  7.5814 1.7890 0.2599 0.7400 0.0000 0.0000 0.202 0.641  1.002 0.000 0.320 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.060144e+08 2.8720 4.2824 4.2437  7.5912 1.8063 0.2067 0.7932 0.0000 0.0000 0.188 0.641  1.003 0.266 0.267 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.104904e+08 2.8949 4.2742 4.1880  7.6012 1.8270 0.1596 0.8403 0.0000 0.0000 0.175 0.650  1.003 0.000 0.200 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.143658e+08 2.9177 4.2654 4.1300  7.6141 1.8574 0.1108 0.8891 0.0000 0.0000 0.162 0.650  1.003 0.000 0.180 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.180815e+08 2.9417 4.2572 4.0732  7.6342 1.9101 0.0590 0.9410 0.0000 0.0000 0.148 0.650  1.002 0.000 0.177 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.194519e+08 2.9514 4.2559 4.0583  7.6464 1.9448 0.0389 0.9610 0.0000 0.0000 0.141 0.650  1.001 0.000 0.184 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 15 1.210901e+08 2.9699 4.2641 4.0726  7.6836 2.0561 0.0100 0.9899 0.0000 0.0000 0.132 0.650  0.987 0.000 0.227 0.000 0.000 0.000 0.000 0.000 0.000 
 16 1.214107e+08 2.9800 4.2745 4.1041  7.7076 2.1334 0.0039 0.9960 0.0000 0.0000 0.127 0.650  0.962 0.000 0.269 0.000 0.000 0.000 0.000 0.000 0.000 
 17 1.215493e+08 2.9907 4.2840 4.1314  7.7297 2.2137 0.0016 0.9983 0.0000 0.0000 0.119 0.650  0.922 0.000 0.314 0.000 0.000 0.000 0.000 0.000 0.000 
 18 1.216176e+08 3.0072 4.2932 4.1517  7.7542 2.3248 0.0004 0.9995 0.0000 0.0000 0.098 0.650  0.820 0.000 0.367 0.000 0.000 0.000 0.000 0.000 0.000 
 19 1.216524e+08 3.0154 4.2974 4.1603  7.7686 2.5078 0.0000 0.9999 0.0000 0.0000 0.022 0.650  0.901 0.000 0.544 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 20 1.216752e+08 2.9949 4.2891 4.1476  7.7434 2.6887 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.206 0.009 0.405 0.000 0.000 0.000 0.000 0.000 0.000 
 21 1.216883e+08 2.9869 4.2823 4.1284  7.7395 2.7536 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.213 0.019 0.392 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 22 1.217086e+08 2.9990 4.2721 4.0755  7.7391 2.8484 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.185 0.030 0.367 0.000 0.000 0.000 0.000 0.000 0.000 
 23 1.217318e+08 3.0193 4.2646 4.0252  7.7410 2.9220 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.152 0.040 0.348 0.000 0.000 0.000 0.000 0.000 0.000 
 24 1.217597e+08 3.0407 4.2549 3.9650  7.7449 3.0112 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.120 0.049 0.335 0.000 0.000 0.000 0.000 0.000 0.000 
 25 1.217920e+08 3.0551 4.2457 3.9138  7.7501 3.0900 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.099 0.055 0.320 0.000 0.000 0.000 0.000 0.000 0.000 
 26 1.218274e+08 3.0679 4.2349 3.8578  7.7580 3.1761 0.0000 0.9999 0.0000 0.0000 0.000 0.650  1.084 0.065 0.298 0.000 0.000 0.000 0.000 0.000 0.000 
 27 1.218652e+08 3.0752 4.2273 3.8201  7.7646 3.2339 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.077 0.072 0.293 0.000 0.000 0.000 0.000 0.000 0.000 
 28 1.219037e+08 3.0849 4.2151 3.7616  7.7770 3.3212 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.068 0.082 0.274 0.000 0.000 0.000 0.000 0.000 0.000 
 29 1.219418e+08 3.0907 4.2062 3.7202  7.7868 3.3799 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.065 0.088 0.264 0.000 0.000 0.000 0.000 0.000 0.000 
 30 1.219787e+08 3.0961 4.1967 3.6768  7.7980 3.4389 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.063 0.091 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
 31 1.220140e+08 3.1012 4.1865 3.6309  7.8105 3.4981 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.062 0.098 0.247 0.000 0.000 0.000 0.000 0.000 0.000 
 32 1.220472e+08 3.1059 4.1753 3.5814  7.8243 3.5577 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.061 0.103 0.243 0.000 0.000 0.000 0.000 0.000 0.000 
 33 1.220781e+08 3.1082 4.1693 3.5551  7.8316 3.5876 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.061 0.106 0.238 0.000 0.000 0.000 0.000 0.000 0.000 
 34 1.221068e+08 3.1126 4.1564 3.4991  7.8472 3.6474 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.062 0.112 0.232 0.000 0.000 0.000 0.000 0.000 0.000 
 35 1.221333e+08 3.1147 4.1494 3.4690  7.8554 3.6774 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.062 0.114 0.228 0.000 0.000 0.000 0.000 0.000 0.000 
 36 1.221579e+08 3.1186 4.1342 3.4043  7.8726 3.7376 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.063 0.119 0.222 0.000 0.000 0.000 0.000 0.000 0.000 
 37 1.221806e+08 3.1204 4.1260 3.3697  7.8816 3.7677 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.065 0.121 0.220 0.000 0.000 0.000 0.000 0.000 0.000 
 38 1.222015e+08 3.1222 4.1171 3.3323  7.8908 3.7979 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.066 0.123 0.218 0.000 0.000 0.000 0.000 0.000 0.000 
 39 1.222210e+08 3.1238 4.1077 3.2931  7.9002 3.8280 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.068 0.124 0.215 0.000 0.000 0.000 0.000 0.000 0.000 
 40 1.222393e+08 3.1256 4.0939 3.2361  7.9134 3.8691 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.073 0.128 0.213 0.000 0.000 0.000 0.000 0.000 0.000 
 41 1.222559e+08 3.1267 4.0831 3.1918  7.9230 3.8986 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.075 0.129 0.211 0.000 0.000 0.000 0.000 0.000 0.000 
 42 1.222715e+08 3.1276 4.0725 3.1485  7.9319 3.9255 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.079 0.130 0.209 0.000 0.000 0.000 0.000 0.000 0.000 
 43 1.222858e+08 3.1282 4.0635 3.1119  7.9390 3.9467 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.080 0.132 0.207 0.000 0.000 0.000 0.000 0.000 0.000 
 44 1.222992e+08 3.1289 4.0516 3.0636  7.9480 3.9730 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.084 0.133 0.206 0.000 0.000 0.000 0.000 0.000 0.000 
 45 1.223115e+08 3.1293 4.0412 3.0216  7.9553 3.9942 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.086 0.134 0.203 0.000 0.000 0.000 0.000 0.000 0.000 
 46 1.223232e+08 3.1295 4.0330 2.9886  7.9608 4.0101 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.089 0.135 0.202 0.000 0.000 0.000 0.000 0.000 0.000 
 47 1.223327e+08 3.1297 4.0242 2.9532  7.9664 4.0262 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.091 0.136 0.201 0.000 0.000 0.000 0.000 0.000 0.000 lmaxsgb
 48 1.223430e+08 3.1297 4.0116 2.9028  7.9739 4.0477 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.094 0.137 0.200 0.000 0.000 0.000 0.000 0.000 0.000 
 49 1.223526e+08 3.1296 4.0014 2.8621  7.9797 4.0639 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.096 0.138 0.199 0.000 0.000 0.000 0.000 0.000 0.000 
 50 1.223616e+08 3.1295 3.9942 2.8334  7.9835 4.0748 0.0000 0.9999 0.0000 0.0000 0.000 0.645  1.099 0.139 0.199 0.000 0.000 0.000 0.000 0.000 0.000 
