#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1031 3.6548 0.7000 0.5168 0.363
  2 2.684380e+05 3.1450 3.6520 0.7000 0.5185 0.363
  3 6.199880e+05 3.2050 3.6479 0.7000 0.5212 0.363
  4 1.030390e+06 3.2799 3.6425 0.7000 0.5253 0.363
  5 1.449850e+06 3.3593 3.6368 0.7000 0.5308 0.363
  6 1.850400e+06 3.4355 3.6311 0.6999 0.5376 0.363
  7 2.224110e+06 3.5051 3.6263 0.6996 0.5456 0.363
  8 2.568240e+06 3.5671 3.6221 0.6986 0.5547 0.363
  9 2.881800e+06 3.6212 3.6189 0.6951 0.5645 0.363
 10 3.165230e+06 3.6682 3.6170 0.6854 0.5749 0.363
