#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3152 3.6443 4.5000 0.9422 0.262
  2 1.891520e+03 4.3319 3.6430 4.5000 0.9425 0.392
  3 4.747960e+03 4.3538 3.6408 4.5000 0.9428 0.611
  4 7.740490e+03 4.3739 3.6387 4.5000 0.9428 0.848
  5 1.076990e+04 4.3922 3.6362 4.5000 0.9429 1.093
  6 1.382460e+04 4.4089 3.6342 4.5000 0.9429 1.345
  7 1.690310e+04 4.4241 3.6320 4.5000 0.9430 1.594
  8 2.000500e+04 4.4381 3.6300 4.5000 0.9430 1.775
  9 2.313020e+04 4.4508 3.6277 4.5000 0.9430 1.703
 10 2.627840e+04 4.4625 3.6256 4.5000 0.9431 1.186
 11 2.944940e+04 4.4733 3.6234 4.5000 0.9431 0.503
 12 3.264310e+04 4.4832 3.6224 4.5000 0.9432 0.224
 13 3.585950e+04 4.4923 3.6209 4.5000 0.9432 0.223
 14 3.909810e+04 4.5007 3.6194 4.5000 0.9433 0.243
 15 4.235860e+04 4.5084 3.6176 4.5000 0.9433 0.265
 16 4.564050e+04 4.5156 3.6158 4.5000 0.9433 0.288
 17 4.894360e+04 4.5222 3.6145 4.5000 0.9434 0.313
 18 5.226760e+04 4.5284 3.6128 4.5000 0.9434 0.341
 19 5.561220e+04 4.5341 3.6111 4.5000 0.9435 0.371
 20 5.897700e+04 4.5394 3.6099 4.5000 0.9435 0.403
 21 6.236170e+04 4.5443 3.6083 4.5000 0.9436 0.437
 22 6.576600e+04 4.5490 3.6066 4.5000 0.9436 0.473
 23 6.918970e+04 4.5533 3.6055 4.5000 0.9437 0.512
 24 7.263240e+04 4.5574 3.6040 4.5000 0.9437 0.553
 25 7.609370e+04 4.5613 3.6024 4.5000 0.9438 0.595
 26 7.957340e+04 4.5649 3.6013 4.4999 0.9438 0.640
 27 8.307120e+04 4.5684 3.5998 4.4999 0.9438 0.685
 28 8.658680e+04 4.5717 3.5986 4.4999 0.9439 0.732
 29 9.011980e+04 4.5748 3.5972 4.4999 0.9439 0.780
 30 9.366990e+04 4.5779 3.5956 4.4999 0.9440 0.830
 31 9.723690e+04 4.5808 3.5946 4.4999 0.9440 0.879
 32 1.008200e+05 4.5835 3.5931 4.4999 0.9441 0.929
 33 1.044200e+05 4.5862 3.5919 4.4998 0.9441 0.979
 34 1.080360e+05 4.5889 3.5905 4.4998 0.9442 1.028
 35 1.116670e+05 4.5914 3.5890 4.4998 0.9442 1.078
 36 1.153130e+05 4.5939 3.5879 4.4998 0.9443 1.126
 37 1.189750e+05 4.5963 3.5865 4.4998 0.9443 1.174
 38 1.226510e+05 4.5987 3.5848 4.4998 0.9444 1.221
 39 1.263420e+05 4.6011 3.5838 4.4998 0.9444 1.267
 40 1.300460e+05 4.6034 3.5824 4.4998 0.9445 1.311
 41 1.337650e+05 4.6057 3.5807 4.4998 0.9445 1.354
 42 1.374970e+05 4.6079 3.5797 4.4998 0.9446 1.395
 43 1.412420e+05 4.6102 3.5782 4.4998 0.9446 1.435
 44 1.450000e+05 4.6124 3.5767 4.4998 0.9447 1.473
 45 1.487700e+05 4.6146 3.5756 4.4998 0.9447 1.509
 46 1.525530e+05 4.6168 3.5741 4.4998 0.9448 1.533
 47 1.563480e+05 4.6190 3.5727 4.4998 0.9448 1.572
 48 1.601550e+05 4.6211 3.5713 4.4997 0.9449 1.606
 49 1.639740e+05 4.6233 3.5701 4.4997 0.9449 1.636
 50 1.678030e+05 4.6255 3.5686 4.4997 0.9450 1.663
 51 1.716440e+05 4.6277 3.5671 4.4997 0.9450 1.689
 52 1.754950e+05 4.6298 3.5658 4.4997 0.9451 1.713
 53 1.793560e+05 4.6320 3.5646 4.4997 0.9451 1.736
 54 1.832280e+05 4.6342 3.5632 4.4997 0.9452 1.757
 55 1.871090e+05 4.6364 3.5617 4.4997 0.9452 1.776
 56 1.909990e+05 4.6385 3.5605 4.4997 0.9453 1.795
 57 1.948990e+05 4.6407 3.5592 4.4996 0.9453 1.812
 58 1.988090e+05 4.6429 3.5578 4.4996 0.9454 1.828
 59 2.027260e+05 4.6451 3.5564 4.4996 0.9454 1.843
 60 2.066530e+05 4.6473 3.5551 4.4996 0.9455 1.856
 61 2.105880e+05 4.6495 3.5540 4.4996 0.9455 1.869
 62 2.145310e+05 4.6517 3.5526 4.4996 0.9456 1.881
 63 2.184820e+05 4.6539 3.5512 4.4995 0.9456 1.891
 64 2.224400e+05 4.6562 3.5497 4.4995 0.9457 1.901
 65 2.264060e+05 4.6584 3.5488 4.4995 0.9457 1.910
 66 2.303800e+05 4.6606 3.5475 4.4995 0.9458 1.918
 67 2.343600e+05 4.6629 3.5461 4.4994 0.9458 1.926
 68 2.383470e+05 4.6651 3.5447 4.4994 0.9459 1.933
 69 2.423410e+05 4.6674 3.5433 4.4994 0.9459 1.939
 70 2.463400e+05 4.6697 3.5424 4.4994 0.9460 1.945
 71 2.503470e+05 4.6719 3.5411 4.4993 0.9460 1.950
 72 2.543590e+05 4.6742 3.5398 4.4993 0.9461 1.957
 73 2.583760e+05 4.6765 3.5385 4.4993 0.9462 1.962
 74 2.624000e+05 4.6788 3.5372 4.4992 0.9462 1.966
 75 2.664280e+05 4.6811 3.5358 4.4992 0.9463 1.970
 76 2.704620e+05 4.6834 3.5350 4.4992 0.9463 1.974
 77 2.745010e+05 4.6857 3.5337 4.4991 0.9464 1.977
 78 2.785450e+05 4.6880 3.5325 4.4991 0.9464 1.980
 79 2.825930e+05 4.6904 3.5312 4.4991 0.9465 1.983
 80 2.866460e+05 4.6927 3.5300 4.4990 0.9465 1.986
 81 2.907030e+05 4.6950 3.5287 4.4990 0.9466 1.988
 82 2.947640e+05 4.6974 3.5274 4.4989 0.9466 1.990
 83 2.988290e+05 4.6997 3.5263 4.4989 0.9467 1.992
 84 3.028980e+05 4.7020 3.5254 4.4988 0.9467 1.994
 85 3.069700e+05 4.7044 3.5242 4.4988 0.9468 1.996
 86 3.110460e+05 4.7068 3.5230 4.4987 0.9469 1.997
 87 3.151260e+05 4.7091 3.5217 4.4987 0.9469 2.003
 88 3.192080e+05 4.7115 3.5205 4.4986 0.9470 2.002
 89 3.232940e+05 4.7139 3.5194 4.4986 0.9470 2.001
 90 3.273820e+05 4.7163 3.5181 4.4985 0.9471 2.002
 91 3.314740e+05 4.7186 3.5169 4.4985 0.9471 2.003
 92 3.355680e+05 4.7210 3.5162 4.4984 0.9472 2.005
 93 3.396640e+05 4.7234 3.5151 4.4984 0.9472 2.005
 94 3.437630e+05 4.7258 3.5139 4.4983 0.9473 2.006
 95 3.478640e+05 4.7282 3.5128 4.4982 0.9474 2.007
 96 3.519670e+05 4.7306 3.5117 4.4982 0.9474 2.008
 97 3.560720e+05 4.7330 3.5105 4.4981 0.9475 2.009
 98 3.601790e+05 4.7354 3.5094 4.4979 0.9475 2.009
 99 3.642890e+05 4.7378 3.5083 4.4977 0.9476 2.010
