#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2108 3.6503 0.8000 0.5245 0.384
  2 2.463450e+05 3.2495 3.6477 0.8000 0.5264 0.384
  3 5.770300e+05 3.3067 3.6436 0.8000 0.5296 0.384
  4 9.591360e+05 3.3777 3.6384 0.8000 0.5344 0.384
  5 1.340420e+06 3.4506 3.6330 0.8000 0.5408 0.384
  6 1.699460e+06 3.5188 3.6278 0.7999 0.5485 0.384
  7 2.031350e+06 3.5799 3.6231 0.7997 0.5573 0.384
  8 2.334560e+06 3.6334 3.6194 0.7991 0.5669 0.384
  9 2.609160e+06 3.6795 3.6161 0.7975 0.5771 0.384
 10 2.856400e+06 3.7193 3.6136 0.7937 0.5876 0.384
 11 3.078410e+06 3.7538 3.6115 0.7854 0.5981 0.384
 12 3.277700e+06 3.7839 3.6104 0.7677 0.6085 0.384
