#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9003 3.5539 1.7000 0.6337 0.322
  2 5.751300e+04 3.9117 3.5525 1.6943 0.6372 0.375
  3 1.321530e+05 3.9258 3.5500 1.6830 0.6416 0.548
  4 2.171990e+05 3.9413 3.5454 1.6589 0.6469 0.907
  5 3.049710e+05 3.9560 3.5364 1.5899 0.6526 1.417
  6 3.909270e+05 3.9695 3.4899 1.5885 0.6585 2.000
  7 4.726280e+05 3.9815 3.4758 1.5861 0.6642 2.573
  8 5.505730e+05 3.9924 3.4659 1.5825 0.6696 3.119
  9 6.248250e+05 4.0024 3.4587 1.5776 0.6750 3.629
 10 6.955520e+05 4.0117 3.4520 1.5715 0.6801 4.100
 11 7.629260e+05 4.0207 3.4464 1.5640 0.6852 4.533
 12 8.271220e+05 4.0293 3.4418 1.5551 0.6901 4.930
 13 8.882980e+05 4.0376 3.4370 1.5451 0.6950 5.294
 14 9.466020e+05 4.0457 3.4327 1.5339 0.6998 5.629
 15 1.002170e+06 4.0537 3.4289 1.5216 0.7045 5.936
 16 1.055150e+06 4.0615 3.4249 1.5083 0.7092 6.220
 17 1.105650e+06 4.0692 3.4216 1.4941 0.7139 6.482
 18 1.153790e+06 4.0768 3.4180 1.4792 0.7185 6.723
 19 1.199700e+06 4.0843 3.4146 1.4546 0.7231 6.945
