#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2384 3.5508 3.0000 0.8351 0.341
  2 7.692040e+03 4.2475 3.5498 2.9979 0.8365 0.368
  3 1.847120e+04 4.2568 3.5484 2.9941 0.8374 0.421
  4 3.116130e+04 4.2656 3.5468 2.9884 0.8380 0.495
  5 4.470640e+04 4.2730 3.5449 2.9804 0.8384 0.584
  6 5.863430e+04 4.2791 3.5430 2.9695 0.8386 0.682
  7 7.277910e+04 4.2840 3.5409 2.9553 0.8389 0.789
  8 8.708190e+04 4.2881 3.5389 2.9367 0.8391 0.903
  9 1.015180e+05 4.2914 3.5360 2.9106 0.8393 1.024
 10 1.160740e+05 4.2951 3.5175 2.9106 0.8396 1.150
 11 1.307190e+05 4.2986 3.4983 2.9104 0.8398 1.281
 12 1.454690e+05 4.3019 3.4911 2.9101 0.8400 1.416
 13 1.603190e+05 4.3052 3.4863 2.9098 0.8402 1.555
 14 1.752620e+05 4.3084 3.4823 2.9089 0.8404 1.698
 15 1.902920e+05 4.3115 3.4791 2.9047 0.8407 1.845
 16 2.054030e+05 4.3141 3.4756 2.8874 0.8409 1.996
 17 2.205970e+05 4.3160 3.4720 2.8563 0.8411 2.152
 18 2.358620e+05 4.3173 3.4686 2.8137 0.8414 2.313
 19 2.511860e+05 4.3179 3.4643 2.7589 0.8416 2.481
 20 2.665570e+05 4.3175 3.4601 2.6873 0.8419 2.656
 21 2.819590e+05 4.3160 3.4551 2.5974 0.8423 2.841
 22 2.973660e+05 4.3126 3.4486 2.4737 0.8427 3.038
 23 3.127430e+05 4.3070 3.4406 2.3065 0.8433 3.251
 24 3.280050e+05 4.2979 3.4292 2.0582 0.8441 3.484
 25 3.430110e+05 4.2812 3.4095 1.5337 0.8452 3.734
