#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8904 3.5288 3.5000 0.6577 0.346
  2 2.993820e+04 3.9058 3.5271 3.5000 0.6595 0.350
  3 6.373330e+04 3.9208 3.5251 3.5000 0.6608 0.357
  4 1.014250e+05 3.9357 3.5236 3.5000 0.6621 0.370
  5 1.429220e+05 3.9499 3.5220 3.5000 0.6632 0.389
  6 1.877520e+05 3.9630 3.5204 3.4999 0.6643 0.414
  7 2.352960e+05 3.9745 3.5189 3.4999 0.6653 0.446
  8 2.849510e+05 3.9842 3.5175 3.4999 0.6661 0.484
  9 3.361960e+05 3.9921 3.5163 3.4998 0.6669 0.528
 10 3.886230e+05 3.9985 3.5151 3.4998 0.6675 0.577
 11 4.419220e+05 4.0036 3.5141 3.4997 0.6681 0.629
 12 4.958680e+05 4.0076 3.5131 3.4996 0.6686 0.685
 13 5.502990e+05 4.0108 3.5120 3.4995 0.6691 0.744
 14 6.050960e+05 4.0133 3.5115 3.4994 0.6695 0.804
 15 6.601760e+05 4.0153 3.5104 3.4993 0.6699 0.867
 16 7.154800e+05 4.0168 3.5096 3.4991 0.6703 0.931
 17 7.709500e+05 4.0182 3.5080 3.4990 0.6707 0.996
 18 8.265660e+05 4.0199 3.5041 3.4989 0.6711 1.062
 19 8.823020e+05 4.0221 3.4652 3.4975 0.6714 1.130
 20 9.381400e+05 4.0250 3.4582 3.4959 0.6718 1.199
 21 9.940610e+05 4.0284 3.4541 3.4940 0.6722 1.268
 22 1.050050e+06 4.0326 3.4508 3.4919 0.6725 1.339
 23 1.106090e+06 4.0374 3.4484 3.4897 0.6729 1.410
 24 1.162180e+06 4.0429 3.4458 3.4874 0.6733 1.483
 25 1.218300e+06 4.0490 3.4435 3.4848 0.6737 1.556
 26 1.274440e+06 4.0557 3.4412 3.4821 0.6741 1.629
 27 1.330590e+06 4.0630 3.4390 3.4792 0.6744 1.704
 28 1.386740e+06 4.0709 3.4367 3.4760 0.6748 1.778
 29 1.442880e+06 4.0794 3.4342 3.4727 0.6752 1.854
 30 1.499010e+06 4.0883 3.4319 3.4691 0.6756 1.929
 31 1.555110e+06 4.0978 3.4292 3.4653 0.6760 2.006
 32 1.611180e+06 4.1076 3.4267 3.4612 0.6764 2.082
 33 1.667210e+06 4.1179 3.4240 3.4569 0.6768 2.159
 34 1.723180e+06 4.1285 3.4216 3.4522 0.6772 2.235
 35 1.779100e+06 4.1395 3.4188 3.4466 0.6776 2.312
 36 1.834950e+06 4.1494 3.4158 3.4245 0.6780 2.390
 37 1.890760e+06 4.1553 3.4116 3.3543 0.6784 2.469
 38 1.946550e+06 4.1572 3.4066 3.2440 0.6789 2.550
 39 2.002150e+06 4.1537 3.4000 3.0792 0.6795 2.634
 40 2.057380e+06 4.1410 3.3905 2.8202 0.6802 2.721
 41 2.111870e+06 4.1116 3.3734 2.3666 0.6814 2.808
