#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.5336 3.6586 2.3299  8.0678 4.3085 0.0000 0.9514 0.0318 0.0018 0.000 0.680  0.574 0.721 0.723 0.425 0.000 0.083 0.000 0.000 0.000 bcheb
  2 4.429301e+07 1.5066 3.6640 2.3785  8.0918 4.2545 0.0000 0.5809 0.3405 0.0602 0.307 0.707  0.331 0.732 0.742 0.674 0.000 0.097 0.000 0.001 0.000 
  3 7.101089e+07 1.5023 3.6649 2.3864  8.1102 4.2340 0.0000 0.3803 0.4532 0.1474 0.314 0.714  0.175 0.740 0.746 0.830 0.000 0.115 0.000 0.001 0.000 tmaxcheb
  4 1.023275e+08 1.5390 3.6607 2.3329  8.1416 4.2509 0.0000 0.1663 0.4847 0.3295 0.316 0.718  0.076 0.680 0.726 0.929 0.000 0.130 0.000 0.002 0.000 
  5 1.190983e+08 1.5761 3.6573 2.2822  8.1680 4.2971 0.0000 0.0763 0.4225 0.4814 0.314 0.718  0.079 0.681 0.724 0.924 0.000 0.145 0.000 0.003 0.000 
  6 1.270804e+08 1.6149 3.6535 2.2282  8.1937 4.3626 0.0000 0.0310 0.3548 0.5942 0.311 0.719  0.126 0.682 0.720 0.864 0.000 0.159 0.000 0.005 0.000 
  7 1.271433e+08 1.6153 3.6534 2.2274  8.1938 4.3627 0.0000 0.0313 0.3537 0.5950 0.320 0.719  0.126 0.682 0.720 0.877 0.000 0.159 0.000 0.005 0.000 
  8 1.274629e+08 1.5798 3.6570 2.2773  8.1704 4.2872 0.0000 0.0780 0.3504 0.5517 0.278 0.719  0.079 0.682 0.724 0.943 0.000 0.145 0.000 0.004 0.000 
  9 1.317052e+08 1.6164 3.6534 2.2263  8.1920 4.3504 0.0000 0.0359 0.3182 0.6259 0.282 0.719  0.118 0.682 0.720 0.875 0.000 0.159 0.000 0.005 0.000 
 10 1.340550e+08 1.6543 3.6498 2.1740  8.2121 4.4134 0.0000 0.0162 0.2858 0.6778 0.282 0.719  0.194 0.683 0.716 0.786 0.000 0.159 0.000 0.007 0.000 
 11 1.351855e+08 1.6937 3.6460 2.1194  8.2277 4.4660 0.0000 0.0080 0.2666 0.7051 0.282 0.719  0.277 0.683 0.712 0.690 0.000 0.174 0.000 0.009 0.000 
 12 1.357950e+08 1.7283 3.6428 2.0720  8.2390 4.5061 0.0000 0.0045 0.2574 0.7177 0.248 0.719  0.344 0.683 0.710 0.606 0.000 0.166 0.000 0.009 0.000 
 13 1.361028e+08 1.7702 3.6389 2.0145  8.2513 4.5553 0.0000 0.0022 0.2507 0.7268 0.197 0.719  0.415 0.684 0.708 0.472 0.000 0.167 0.000 0.011 0.000 
 14 1.362687e+08 1.8070 3.6353 1.9633  8.2609 4.6008 0.0000 0.0011 0.2475 0.7311 0.159 0.719  0.468 0.684 0.706 0.341 0.282 0.290 0.000 0.011 0.000 
 15 1.363687e+08 1.8470 3.6316 1.9085  8.2695 4.6547 0.0000 0.0004 0.2455 0.7337 0.110 0.719  0.516 0.684 0.705 0.191 0.282 0.325 0.000 0.012 0.000 
