#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3908 3.5168 5.8500 0.9214 0.355
  2 2.479080e+03 4.4138 3.5140 5.8500 0.9220 0.355
  3 5.098420e+03 4.4354 3.5117 5.8499 0.9224 0.356
  4 7.869100e+03 4.4560 3.5093 5.8498 0.9228 0.356
  5 1.080280e+04 4.4755 3.5069 5.8495 0.9231 0.353
  6 1.389960e+04 4.4939 3.5049 5.8492 0.9235 0.346
  7 1.715190e+04 4.5112 3.5027 5.8486 0.9238 0.334
  8 2.054780e+04 4.5273 3.5009 5.8476 0.9240 0.315
  9 2.407310e+04 4.5420 3.4988 5.8462 0.9243 0.290
 10 2.771320e+04 4.5556 3.4974 5.8441 0.9245 0.260
 11 3.145400e+04 4.5679 3.4958 5.8412 0.9247 0.226
 12 3.528270e+04 4.5790 3.4942 5.8371 0.9249 0.191
 13 3.918770e+04 4.5890 3.4932 5.8316 0.9251 0.156
 14 4.315950e+04 4.5980 3.4920 5.8245 0.9252 0.124
 15 4.718990e+04 4.6060 3.4908 5.8154 0.9254 0.099
 16 5.127240e+04 4.6131 3.4901 5.8041 0.9255 0.082
 17 5.540170e+04 4.6193 3.4889 5.7903 0.9257 0.071
 18 5.957390e+04 4.6248 3.4883 5.7735 0.9258 0.066
 19 6.378620e+04 4.6294 3.4872 5.7536 0.9259 0.063
 20 6.803640e+04 4.6333 3.4864 5.7297 0.9260 0.062
 21 7.232360e+04 4.6365 3.4857 5.7015 0.9261 0.062
 22 7.664750e+04 4.6389 3.4850 5.6687 0.9262 0.063
 23 8.100830e+04 4.6406 3.4838 5.6305 0.9263 0.063
 24 8.540680e+04 4.6415 3.4832 5.5858 0.9264 0.064
 25 8.984480e+04 4.6416 3.4825 5.5338 0.9265 0.065
 26 9.432420e+04 4.6408 3.4818 5.4737 0.9266 0.065
 27 9.884770e+04 4.6389 3.4806 5.4036 0.9267 0.066
 28 1.034190e+05 4.6358 3.4798 5.3209 0.9268 0.067
 29 1.080410e+05 4.6312 3.4789 5.2236 0.9269 0.068
 30 1.127210e+05 4.6249 3.4776 5.1071 0.9270 0.069
 31 1.174630e+05 4.6162 3.4765 4.9639 0.9271 0.070
 32 1.222760e+05 4.6042 3.4750 4.7827 0.9272 0.072
 33 1.271710e+05 4.5868 3.4727 4.5356 0.9272 0.075
 34 1.321630e+05 4.5570 3.4686 4.1306 0.9273 0.084
 35 1.372850e+05 4.4873 3.4558 3.1321 0.9274 0.099
 36 1.426110e+05 4.4312 3.4379 2.0146 0.9277 0.113
