#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2563 3.5446 1.7000 0.5168 0.339
  2 1.103010e+05 3.2801 3.5422 1.7000 0.5180 0.339
  3 2.258240e+05 3.3063 3.5396 1.7000 0.5193 0.339
  4 3.468720e+05 3.3346 3.5367 1.7000 0.5209 0.339
  5 4.735920e+05 3.3649 3.5333 1.7000 0.5228 0.339
  6 6.058840e+05 3.3971 3.5300 1.7000 0.5249 0.339
  7 7.433240e+05 3.4308 3.5261 1.7000 0.5274 0.339
  8 8.851050e+05 3.4655 3.5224 1.7000 0.5303 0.339
  9 1.030030e+06 3.5009 3.5183 1.7000 0.5336 0.339
 10 1.176610e+06 3.5363 3.5141 1.6999 0.5372 0.339
 11 1.323180e+06 3.5712 3.5103 1.6999 0.5413 0.339
 12 1.468090e+06 3.6052 3.5063 1.6996 0.5458 0.339
 13 1.609910e+06 3.6378 3.5023 1.6992 0.5506 0.339
 14 1.747480e+06 3.6687 3.4985 1.6982 0.5558 0.339
 15 1.879980e+06 3.6979 3.4947 1.6961 0.5612 0.339
 16 2.006920e+06 3.7253 3.4911 1.6920 0.5668 0.339
 17 2.128050e+06 3.7510 3.4875 1.6838 0.5726 0.339
 18 2.243310e+06 3.7749 3.4837 1.6678 0.5786 0.339
 19 2.352770e+06 3.7972 3.4794 1.6342 0.5846 0.339
 20 2.456640e+06 3.8179 3.4723 1.5449 0.5907 0.339
 21 2.544280e+06 3.8332 3.4601 0.5958 0.5958 0.339
