#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1037 3.5822 2.5000 0.4936 0.342
  2 1.333940e+05 3.1173 3.5810 2.5000 0.4942 0.342
  3 2.700420e+05 3.1322 3.5797 2.5000 0.4949 0.342
  4 4.101420e+05 3.1482 3.5783 2.5000 0.4957 0.342
  5 5.538810e+05 3.1653 3.5768 2.5000 0.4965 0.342
  6 7.014270e+05 3.1836 3.5751 2.5000 0.4975 0.342
  7 8.529100e+05 3.2032 3.5733 2.5000 0.4986 0.342
  8 1.008400e+06 3.2240 3.5715 2.5000 0.4998 0.342
  9 1.167910e+06 3.2462 3.5694 2.5000 0.5011 0.342
 10 1.331320e+06 3.2697 3.5672 2.5000 0.5026 0.342
 11 1.498390e+06 3.2944 3.5647 2.5000 0.5044 0.342
 12 1.668750e+06 3.3204 3.5623 2.5000 0.5063 0.342
 13 1.841830e+06 3.3475 3.5598 2.5000 0.5085 0.342
 14 2.016910e+06 3.3756 3.5572 2.5000 0.5109 0.342
 15 2.193080e+06 3.4044 3.5544 2.5000 0.5136 0.342
 16 2.369340e+06 3.4338 3.5516 2.5000 0.5166 0.342
 17 2.544590e+06 3.4636 3.5487 2.5000 0.5199 0.342
 18 2.717730e+06 3.4934 3.5455 2.5000 0.5235 0.342
 19 2.887720e+06 3.5231 3.5426 2.5000 0.5275 0.342
 20 3.053630e+06 3.5524 3.5398 2.5000 0.5317 0.342
 21 3.214680e+06 3.5810 3.5369 2.5000 0.5362 0.342
 22 3.370280e+06 3.6090 3.5337 2.5000 0.5409 0.342
 23 3.519980e+06 3.6360 3.5311 2.5000 0.5459 0.342
 24 3.663540e+06 3.6620 3.5284 2.5000 0.5512 0.342
 25 3.800800e+06 3.6870 3.5255 2.5000 0.5566 0.342
 26 3.931740e+06 3.7109 3.5231 2.5000 0.5621 0.342
 27 4.056440e+06 3.7337 3.5207 2.5000 0.5678 0.342
 28 4.175020e+06 3.7555 3.5181 2.4999 0.5736 0.342
 29 4.287670e+06 3.7762 3.5160 2.4999 0.5794 0.342
 30 4.394600e+06 3.7959 3.5134 2.4998 0.5853 0.342
 31 4.496050e+06 3.8147 3.5116 2.4997 0.5913 0.342
 32 4.592290e+06 3.8326 3.5097 2.4995 0.5972 0.342
 33 4.683570e+06 3.8496 3.5075 2.4992 0.6031 0.342
 34 4.770170e+06 3.8658 3.5059 2.4988 0.6090 0.342
 35 4.852340e+06 3.8812 3.5042 2.4983 0.6148 0.342
 36 4.930350e+06 3.8959 3.5023 2.4975 0.6206 0.342
 37 5.004440e+06 3.9100 3.5008 2.4964 0.6263 0.342
 38 5.074870e+06 3.9234 3.4993 2.4950 0.6319 0.358
 39 5.141840e+06 3.9342 3.4975 2.4931 0.6364 0.386
 40 5.206870e+06 3.9433 3.4962 2.4908 0.6402 0.422
 41 5.271160e+06 3.9512 3.4949 2.4879 0.6435 0.465
 42 5.335140e+06 3.9583 3.4935 2.4843 0.6465 0.513
 43 5.398890e+06 3.9648 3.4927 2.4798 0.6492 0.565
 44 5.462350e+06 3.9707 3.4915 2.4744 0.6517 0.620
 45 5.525400e+06 3.9762 3.4901 2.4678 0.6541 0.677
 46 5.587910e+06 3.9814 3.4892 2.4599 0.6563 0.735
 47 5.649760e+06 3.9863 3.4877 2.4504 0.6585 0.794
 48 5.710840e+06 3.9910 3.4868 2.4388 0.6605 0.853
 49 5.771070e+06 3.9955 3.4857 2.4250 0.6626 0.912
 50 5.830380e+06 3.9999 3.4843 2.4079 0.6646 0.971
 51 5.888700e+06 4.0042 3.4828 2.4001 0.6666 1.029
 52 5.945940e+06 4.0084 3.4376 2.3982 0.6686 1.086
 53 6.002190e+06 4.0125 3.4229 2.3950 0.6706 1.143
 54 6.057510e+06 4.0165 3.4163 2.3914 0.6725 1.199
 55 6.111900e+06 4.0205 3.4121 2.3875 0.6745 1.254
 56 6.165350e+06 4.0244 3.4023 2.2598 0.6765 1.307
 57 6.218000e+06 4.0288 3.3869 2.0351 0.6788 1.356
