#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2506 3.5521 1.9000 0.5087 0.337
  2 1.181300e+05 3.2687 3.5504 1.9000 0.5097 0.337
  3 2.409560e+05 3.2887 3.5484 1.9000 0.5108 0.337
  4 3.687630e+05 3.3105 3.5459 1.9000 0.5121 0.337
  5 5.017540e+05 3.3341 3.5436 1.9000 0.5136 0.337
  6 6.399840e+05 3.3594 3.5411 1.9000 0.5154 0.337
  7 7.833060e+05 3.3865 3.5384 1.9000 0.5174 0.337
  8 9.313110e+05 3.4151 3.5351 1.9000 0.5197 0.337
  9 1.083280e+06 3.4449 3.5321 1.9000 0.5223 0.337
 10 1.238190e+06 3.4757 3.5289 1.9000 0.5253 0.337
 11 1.394750e+06 3.5071 3.5253 1.9000 0.5287 0.337
 12 1.551480e+06 3.5387 3.5220 1.9000 0.5324 0.337
 13 1.706900e+06 3.5701 3.5184 1.9000 0.5365 0.337
 14 1.859590e+06 3.6009 3.5150 1.8999 0.5409 0.337
 15 2.008360e+06 3.6307 3.5115 1.8998 0.5457 0.337
 16 2.152280e+06 3.6594 3.5081 1.8997 0.5508 0.337
 17 2.290700e+06 3.6868 3.5050 1.8993 0.5562 0.337
 18 2.423240e+06 3.7129 3.5019 1.8987 0.5617 0.337
 19 2.549690e+06 3.7375 3.4987 1.8976 0.5674 0.337
 20 2.670040e+06 3.7607 3.4961 1.8957 0.5733 0.337
 21 2.784360e+06 3.7827 3.4932 1.8923 0.5792 0.337
 22 2.892830e+06 3.8034 3.4903 1.8866 0.5853 0.337
 23 2.995660e+06 3.8229 3.4878 1.8772 0.5913 0.337
 24 3.093110e+06 3.8413 3.4848 1.8613 0.5974 0.337
 25 3.185460e+06 3.8587 3.4815 1.8332 0.6034 0.337
 26 3.272990e+06 3.8751 3.4766 1.7778 0.6095 0.349
 27 3.356030e+06 3.8896 3.4663 1.6028 0.6150 0.363
 28 3.413560e+06 3.8936 3.4525 0.6182 0.6182 0.363
