#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5151 3.5559 3.0000 0.5581 0.344
  2 7.397120e+04 3.5416 3.5533 3.0000 0.5599 0.344
  3 1.535410e+05 3.5709 3.5505 3.0000 0.5620 0.344
  4 2.388640e+05 3.6024 3.5474 3.0000 0.5646 0.344
  5 3.296150e+05 3.6354 3.5438 3.0000 0.5676 0.344
  6 4.248730e+05 3.6690 3.5405 3.0000 0.5712 0.344
  7 5.231620e+05 3.7021 3.5372 3.0000 0.5753 0.344
  8 6.226890e+05 3.7338 3.5336 3.0000 0.5799 0.344
  9 7.216790e+05 3.7637 3.5306 3.0000 0.5848 0.344
 10 8.186570e+05 3.7912 3.5278 3.0000 0.5901 0.344
 11 9.125790e+05 3.8164 3.5249 3.0000 0.5956 0.344
 12 1.002820e+06 3.8394 3.5226 3.0000 0.6013 0.344
 13 1.089070e+06 3.8603 3.5204 2.9999 0.6070 0.344
 14 1.171250e+06 3.8793 3.5180 2.9999 0.6128 0.344
 15 1.249430e+06 3.8968 3.5163 2.9998 0.6186 0.344
 16 1.323730e+06 3.9129 3.5146 2.9998 0.6244 0.344
 17 1.394340e+06 3.9278 3.5126 2.9996 0.6301 0.344
 18 1.461460e+06 3.9417 3.5113 2.9995 0.6358 0.344
 19 1.525290e+06 3.9547 3.5100 2.9993 0.6413 0.344
 20 1.586020e+06 3.9670 3.5086 2.9990 0.6468 0.344
 21 1.643850e+06 3.9791 3.5069 2.9987 0.6522 0.344
 22 1.698960e+06 3.9920 3.5057 2.9982 0.6576 0.344
 23 1.751520e+06 4.0054 3.5042 2.9976 0.6628 0.344
 24 1.801690e+06 4.0194 3.5023 2.9968 0.6679 0.344
 25 1.849610e+06 4.0337 3.5008 2.9956 0.6730 0.344
 26 1.895430e+06 4.0482 3.4992 2.9940 0.6779 0.344
 27 1.939280e+06 4.0628 3.4972 2.9918 0.6827 0.344
 28 1.981270e+06 4.0775 3.4956 2.9887 0.6875 0.344
 29 2.021520e+06 4.0921 3.4934 2.9843 0.6922 0.344
 30 2.060140e+06 4.1065 3.4918 2.9781 0.6967 0.344
 31 2.097230e+06 4.1207 3.4896 2.9693 0.7012 0.362
 32 2.132870e+06 4.1315 3.4879 2.9573 0.7043 0.391
 33 2.168580e+06 4.1404 3.4863 2.9408 0.7066 0.427
 34 2.205390e+06 4.1483 3.4844 2.9177 0.7085 0.469
 35 2.243320e+06 4.1550 3.4824 2.8846 0.7102 0.517
 36 2.282090e+06 4.1603 3.4801 2.8358 0.7116 0.569
 37 2.321340e+06 4.1633 3.4773 2.7600 0.7129 0.623
 38 2.360710e+06 4.1616 3.4734 2.6257 0.7142 0.679
 39 2.399840e+06 4.1385 3.4608 2.1550 0.7156 0.734
