#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.1866 3.5612 2.0000 0.5016 0.337
  2 1.256760e+05 3.2028 3.5597 2.0000 0.5024 0.337
  3 2.554510e+05 3.2207 3.5580 2.0000 0.5033 0.337
  4 3.895790e+05 3.2400 3.5562 2.0000 0.5044 0.337
  5 5.282750e+05 3.2608 3.5542 2.0000 0.5055 0.337
  6 6.716800e+05 3.2832 3.5520 2.0000 0.5069 0.337
  7 8.198270e+05 3.3071 3.5497 2.0000 0.5085 0.337
  8 9.725970e+05 3.3326 3.5472 2.0000 0.5102 0.337
  9 1.129680e+06 3.3596 3.5442 2.0000 0.5123 0.337
 10 1.290520e+06 3.3878 3.5415 2.0000 0.5145 0.337
 11 1.454340e+06 3.4171 3.5385 2.0000 0.5171 0.337
 12 1.620110e+06 3.4473 3.5351 2.0000 0.5201 0.337
 13 1.786630e+06 3.4780 3.5320 2.0000 0.5233 0.337
 14 1.952580e+06 3.5089 3.5288 2.0000 0.5269 0.337
 15 2.116630e+06 3.5398 3.5253 2.0000 0.5308 0.337
 16 2.277570e+06 3.5701 3.5222 2.0000 0.5351 0.337
 17 2.434320e+06 3.5998 3.5187 2.0000 0.5397 0.337
 18 2.586060e+06 3.6285 3.5157 1.9999 0.5446 0.337
 19 2.732170e+06 3.6562 3.5124 1.9998 0.5497 0.337
 20 2.872280e+06 3.6827 3.5095 1.9997 0.5551 0.337
 21 3.006170e+06 3.7080 3.5065 1.9994 0.5606 0.337
 22 3.133780e+06 3.7320 3.5034 1.9990 0.5663 0.337
 23 3.255170e+06 3.7547 3.5010 1.9982 0.5722 0.337
 24 3.370470e+06 3.7763 3.4982 1.9968 0.5781 0.337
 25 3.479880e+06 3.7968 3.4959 1.9947 0.5841 0.337
 26 3.583630e+06 3.8161 3.4933 1.9912 0.5901 0.337
 27 3.681970e+06 3.8345 3.4907 1.9857 0.5961 0.337
 28 3.775180e+06 3.8519 3.4886 1.9771 0.6021 0.337
 29 3.863540e+06 3.8683 3.4859 1.9635 0.6081 0.351
 30 3.947330e+06 3.8827 3.4832 1.9421 0.6134 0.375
 31 4.027510e+06 3.8956 3.4800 1.9063 0.6183 0.405
 32 4.104780e+06 3.9075 3.4754 1.8380 0.6230 0.439
 33 4.179430e+06 3.9186 3.4603 1.5545 0.6275 0.459
 34 4.222160e+06 3.9090 3.4503 0.6294 0.6294 0.459
