#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5197 3.4750 1.5000 0.5427 0.356
  2 5.404130e+04 3.5352 3.4728 1.4997 0.5439 0.356
  3 1.089350e+05 3.5517 3.4704 1.4993 0.5453 0.356
  4 1.647170e+05 3.5690 3.4678 1.4987 0.5468 0.356
  5 2.214080e+05 3.5869 3.4652 1.4976 0.5485 0.356
  6 2.790100e+05 3.6053 3.4624 1.4957 0.5504 0.356
  7 3.375040e+05 3.6240 3.4595 1.4926 0.5524 0.356
  8 3.968450e+05 3.6430 3.4565 1.4870 0.5547 0.356
  9 4.569620e+05 3.6621 3.4529 1.4767 0.5571 0.356
 10 5.177560e+05 3.6812 3.4487 1.4567 0.5597 0.356
 11 5.791050e+05 3.7002 3.4427 1.4097 0.5626 0.356
 12 6.408700e+05 3.7179 3.4038 0.9036 0.5656 0.356
