#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4634 3.5093 2.1000 0.5233 0.348
  2 6.275170e+04 3.4748 3.5080 2.1000 0.5243 0.348
  3 1.261950e+05 3.4871 3.5063 2.1000 0.5254 0.348
  4 1.903610e+05 3.5001 3.5049 2.1000 0.5266 0.348
  5 2.552740e+05 3.5138 3.5029 2.1000 0.5279 0.348
  6 3.209480e+05 3.5280 3.5014 2.1000 0.5294 0.348
  7 3.873880e+05 3.5428 3.4996 2.1000 0.5309 0.348
  8 4.545830e+05 3.5581 3.4977 2.1000 0.5326 0.348
  9 5.225090e+05 3.5738 3.4955 2.1000 0.5345 0.348
 10 5.911220e+05 3.5900 3.4937 2.1000 0.5365 0.348
 11 6.603610e+05 3.6064 3.4914 2.1000 0.5387 0.348
 12 7.301450e+05 3.6231 3.4895 2.0999 0.5410 0.348
 13 8.003690e+05 3.6400 3.4872 2.0999 0.5435 0.348
 14 8.709080e+05 3.6570 3.4848 2.0998 0.5463 0.348
 15 9.416160e+05 3.6741 3.4828 2.0998 0.5491 0.348
 16 1.012330e+06 3.6912 3.4805 2.0996 0.5522 0.348
 17 1.082860e+06 3.7082 3.4781 2.0994 0.5555 0.348
 18 1.153030e+06 3.7250 3.4758 2.0991 0.5590 0.348
 19 1.222620e+06 3.7417 3.4734 2.0986 0.5626 0.348
 20 1.291460e+06 3.7580 3.4714 2.0978 0.5664 0.348
 21 1.359330e+06 3.7741 3.4691 2.0967 0.5704 0.348
 22 1.426060e+06 3.7898 3.4669 2.0949 0.5745 0.348
 23 1.491490e+06 3.8051 3.4646 2.0922 0.5787 0.348
 24 1.555480e+06 3.8200 3.4623 2.0882 0.5831 0.348
 25 1.617910e+06 3.8345 3.4600 2.0822 0.5876 0.348
 26 1.678680e+06 3.8485 3.4576 2.0732 0.5921 0.348
 27 1.737730e+06 3.8620 3.4551 2.0593 0.5967 0.348
 28 1.795020e+06 3.8752 3.4523 2.0374 0.6014 0.348
 29 1.850520e+06 3.8879 3.4486 2.0002 0.6061 0.348
 30 1.904240e+06 3.9001 3.4430 1.9252 0.6108 0.348
 31 1.956200e+06 3.9118 3.3934 1.1294 0.6156 0.348
