#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2046 3.4852 4.5000 0.8014 0.357
  2 6.140290e+03 4.2125 3.4838 4.4999 0.8025 0.358
  3 1.257320e+04 4.2199 3.4831 4.4998 0.8033 0.358
  4 1.933480e+04 4.2271 3.4822 4.4996 0.8041 0.359
  5 2.646090e+04 4.2340 3.4809 4.4994 0.8048 0.361
  6 3.396250e+04 4.2406 3.4802 4.4992 0.8055 0.363
  7 4.183300e+04 4.2468 3.4795 4.4989 0.8061 0.365
  8 5.005370e+04 4.2527 3.4787 4.4985 0.8066 0.368
  9 5.859820e+04 4.2581 3.4776 4.4981 0.8071 0.372
 10 6.743610e+04 4.2632 3.4770 4.4975 0.8075 0.376
 11 7.653560e+04 4.2679 3.4764 4.4969 0.8079 0.380
 12 8.586520e+04 4.2722 3.4758 4.4962 0.8083 0.385
 13 9.539500e+04 4.2762 3.4753 4.4954 0.8086 0.391
 14 1.050980e+05 4.2800 3.4747 4.4945 0.8088 0.397
 15 1.149480e+05 4.2835 3.4742 4.4935 0.8090 0.403
 16 1.249250e+05 4.2869 3.4737 4.4924 0.8092 0.409
 17 1.350090e+05 4.2901 3.4728 4.4911 0.8094 0.416
 18 1.451840e+05 4.2931 3.4724 4.4897 0.8095 0.423
 19 1.554360e+05 4.2961 3.4719 4.4882 0.8096 0.430
 20 1.657520e+05 4.2991 3.4715 4.4866 0.8097 0.437
 21 1.761230e+05 4.3019 3.4710 4.4848 0.8098 0.445
 22 1.865400e+05 4.3048 3.4706 4.4828 0.8099 0.452
 23 1.969960e+05 4.3076 3.4701 4.4807 0.8100 0.460
 24 2.074860e+05 4.3105 3.4697 4.4783 0.8100 0.467
 25 2.180030e+05 4.3133 3.4692 4.4758 0.8101 0.475
 26 2.285440e+05 4.3161 3.4687 4.4730 0.8101 0.483
 27 2.391060e+05 4.3190 3.4682 4.4700 0.8101 0.491
 28 2.496860e+05 4.3219 3.4677 4.4667 0.8102 0.499
 29 2.602820e+05 4.3248 3.4672 4.4631 0.8102 0.507
 30 2.708910e+05 4.3277 3.4667 4.4592 0.8102 0.515
 31 2.815130e+05 4.3306 3.4662 4.4549 0.8102 0.523
 32 2.921460e+05 4.3335 3.4657 4.4501 0.8103 0.531
 33 3.027890e+05 4.3365 3.4651 4.4449 0.8103 0.539
 34 3.134410e+05 4.3394 3.4646 4.4392 0.8103 0.548
 35 3.241030e+05 4.3424 3.4640 4.4329 0.8103 0.556
 36 3.347730e+05 4.3453 3.4634 4.4259 0.8103 0.564
 37 3.454510e+05 4.3482 3.4628 4.4181 0.8103 0.573
 38 3.561380e+05 4.3511 3.4622 4.4095 0.8104 0.581
 39 3.668330e+05 4.3540 3.4616 4.3999 0.8104 0.589
 40 3.775360e+05 4.3568 3.4610 4.3892 0.8104 0.598
 41 3.882480e+05 4.3596 3.4603 4.3772 0.8104 0.606
 42 3.989690e+05 4.3623 3.4596 4.3637 0.8104 0.615
 43 4.097000e+05 4.3649 3.4589 4.3485 0.8104 0.624
 44 4.204400e+05 4.3674 3.4582 4.3313 0.8104 0.632
 45 4.311910e+05 4.3697 3.4575 4.3117 0.8104 0.641
 46 4.419530e+05 4.3719 3.4567 4.2893 0.8104 0.650
 47 4.527270e+05 4.3738 3.4559 4.2636 0.8104 0.659
 48 4.635140e+05 4.3755 3.4550 4.2338 0.8104 0.668
 49 4.743140e+05 4.3768 3.4541 4.1990 0.8104 0.677
 50 4.851280e+05 4.3776 3.4528 4.1579 0.8105 0.686
 51 4.959590e+05 4.3779 3.4516 4.1086 0.8105 0.696
 52 5.068050e+05 4.3772 3.4505 4.0484 0.8105 0.705
 53 5.176680e+05 4.3755 3.4492 3.9727 0.8105 0.715
 54 5.285460e+05 4.3720 3.4476 3.8752 0.8105 0.725
 55 5.394350e+05 4.3658 3.4453 3.7384 0.8106 0.736
 56 5.503260e+05 4.3539 3.4412 3.5147 0.8106 0.747
 57 5.612000e+05 4.3095 3.4252 2.7223 0.8108 0.758
 58 5.720500e+05 4.2602 3.4147 1.1761 0.8117 0.758
