#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 3.2899 4.3093 4.1764  7.4635 1.0505 0.6154 0.3435 0.0001 0.0188 0.345 0.366  1.002 0.348 0.434 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 5.010342e+06 3.3200 4.3027 4.1199  7.4615 1.0294 0.5716 0.3879 0.0001 0.0145 0.329 0.394  1.002 0.000 0.290 0.000 0.000 0.000 0.000 0.000 0.000 
  3 9.939117e+06 3.3528 4.2973 4.0655  7.4630 1.0184 0.5246 0.4352 0.0002 0.0116 0.317 0.419  1.002 0.000 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
  4 1.432008e+07 3.3882 4.2916 4.0073  7.4663 1.0127 0.4736 0.4865 0.0002 0.0095 0.302 0.432  1.002 0.000 0.271 0.000 0.000 0.000 0.000 0.000 0.000 
  5 1.814798e+07 3.4221 4.2856 3.9494  7.4706 1.0115 0.4239 0.5364 0.0002 0.0079 0.285 0.438  1.002 0.000 0.260 0.000 0.000 0.000 0.000 0.000 0.000 
  6 2.144892e+07 3.4511 4.2793 3.8952  7.4751 1.0129 0.3786 0.5818 0.0002 0.0067 0.275 0.445  1.002 0.000 0.251 0.000 0.000 0.000 0.000 0.000 0.000 
  7 2.424760e+07 3.4824 4.2716 3.8331  7.4806 1.0182 0.3298 0.6308 0.0002 0.0057 0.256 0.445  1.002 0.000 0.240 0.000 0.000 0.000 0.000 0.000 0.000 
  8 2.664568e+07 3.5078 4.2640 3.7773  7.4860 1.0248 0.2874 0.6733 0.0002 0.0050 0.247 0.445  1.002 0.000 0.230 0.000 0.000 0.000 0.000 0.000 0.000 
  9 2.867234e+07 3.5315 4.2558 3.7208  7.4917 1.0338 0.2467 0.7140 0.0003 0.0044 0.237 0.445  1.002 0.000 0.221 0.000 0.000 0.000 0.000 0.000 0.000 
 10 3.038969e+07 3.5531 4.2472 3.6648  7.4978 1.0455 0.2086 0.7522 0.0003 0.0039 0.225 0.445  1.002 0.000 0.211 0.000 0.000 0.000 0.000 0.000 0.000 
 11 3.184659e+07 3.5736 4.2379 3.6071  7.5046 1.0606 0.1711 0.7897 0.0003 0.0035 0.213 0.445  1.002 0.000 0.202 0.000 0.000 0.000 0.000 0.000 0.000 
 12 3.311128e+07 3.5920 4.2285 3.5511  7.5119 1.0784 0.1362 0.8247 0.0003 0.0032 0.203 0.445  1.002 0.000 0.193 0.000 0.000 0.000 0.000 0.000 0.000 
 13 3.424002e+07 3.6086 4.2194 3.4981  7.5203 1.1006 0.1036 0.8573 0.0003 0.0029 0.194 0.445  1.002 0.000 0.185 0.000 0.000 0.000 0.000 0.000 0.000 
 14 3.528789e+07 3.6262 4.2100 3.4429  7.5320 1.1337 0.0692 0.8918 0.0003 0.0026 0.182 0.445  1.002 0.000 0.176 0.000 0.000 0.000 0.000 0.000 0.000 
 15 3.632127e+07 3.6480 4.2038 3.3963  7.5530 1.1959 0.0319 0.9291 0.0003 0.0024 0.170 0.445  1.000 0.000 0.166 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 3.685124e+07 3.6700 4.2120 3.4071  7.5831 1.2866 0.0100 0.9511 0.0004 0.0022 0.162 0.445  0.992 0.000 0.218 0.000 0.000 0.000 0.000 0.000 0.000 
 17 3.697227e+07 3.6812 4.2210 3.4319  7.6001 1.3390 0.0051 0.9560 0.0004 0.0022 0.158 0.445  0.981 0.000 0.237 0.000 0.000 0.000 0.000 0.000 0.000 
 18 3.702727e+07 3.6928 4.2305 3.4583  7.6164 1.3910 0.0026 0.9584 0.0004 0.0021 0.155 0.445  0.960 0.000 0.257 0.000 0.000 0.000 0.000 0.000 0.000 
 19 3.705607e+07 3.7076 4.2412 3.4863  7.6351 1.4542 0.0012 0.9599 0.0004 0.0021 0.147 0.445  0.917 0.000 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
 20 3.707234e+07 3.7233 4.2503 3.5070  7.6533 1.5221 0.0005 0.9606 0.0004 0.0021 0.136 0.445  0.851 0.000 0.301 0.000 0.000 0.000 0.000 0.000 0.000 
 21 3.708294e+07 3.7430 4.2596 3.5245  7.6787 1.6409 0.0001 0.9610 0.0005 0.0021 0.100 0.445  0.724 0.000 0.336 0.000 0.000 0.000 0.000 0.000 0.000 
 22 3.708832e+07 3.7457 4.2619 3.5310  7.6924 1.7938 0.0000 0.9611 0.0005 0.0021 0.000 0.445  0.896 0.000 0.362 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 23 3.709277e+07 3.7202 4.2546 3.5273  7.6846 1.9254 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.217 0.030 0.349 0.000 0.000 0.000 0.000 0.000 0.000 
 24 3.709572e+07 3.7006 4.2458 3.5117  7.6837 1.9942 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.249 0.044 0.342 0.000 0.000 0.000 0.000 0.000 0.000 
 25 3.709872e+07 3.6923 4.2354 3.4784  7.6862 2.0606 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.256 0.051 0.336 0.000 0.000 0.000 0.000 0.000 0.000 
 26 3.709901e+07 3.6923 4.2354 3.4784  7.6862 2.0606 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.256 0.051 0.336 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 27 3.710207e+07 3.6979 4.2246 3.4296  7.6905 2.1233 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.247 0.059 0.327 0.000 0.000 0.000 0.000 0.000 0.000 
 28 3.710520e+07 3.7082 4.2160 3.3849  7.6952 2.1748 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.236 0.063 0.321 0.000 0.000 0.000 0.000 0.000 0.000 
 29 3.710840e+07 3.7210 4.2058 3.3313  7.7009 2.2297 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.221 0.070 0.315 0.000 0.000 0.000 0.000 0.000 0.000 
 30 3.711171e+07 3.7272 4.2002 3.3027  7.7043 2.2587 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.214 0.073 0.309 0.000 0.000 0.000 0.000 0.000 0.000 
 31 3.711504e+07 3.7378 4.1884 3.2449  7.7115 2.3164 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.198 0.077 0.304 0.000 0.000 0.000 0.000 0.000 0.000 
 32 3.711843e+07 3.7457 4.1758 3.1866  7.7195 2.3744 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.188 0.085 0.296 0.000 0.000 0.000 0.000 0.000 0.000 
 33 3.712178e+07 3.7489 4.1691 3.1566  7.7238 2.4035 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.182 0.088 0.296 0.000 0.000 0.000 0.000 0.000 0.000 
 34 3.712511e+07 3.7537 4.1549 3.0950  7.7332 2.4620 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.176 0.092 0.286 0.000 0.000 0.000 0.000 0.000 0.000 
 35 3.712836e+07 3.7554 4.1474 3.0633  7.7382 2.4911 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.174 0.096 0.283 0.000 0.000 0.000 0.000 0.000 0.000 
 36 3.713154e+07 3.7566 4.1395 3.0305  7.7434 2.5204 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.173 0.099 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
 37 3.713465e+07 3.7574 4.1313 2.9969  7.7489 2.5498 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.171 0.102 0.277 0.000 0.000 0.000 0.000 0.000 0.000 
 38 3.713524e+07 3.7577 4.1227 2.9622  7.7546 2.5793 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.171 0.105 0.277 0.000 0.000 0.000 0.000 0.000 0.000 lmaxsgb
 39 3.713825e+07 3.7576 4.1138 2.9267  7.7605 2.6087 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.171 0.108 0.273 0.000 0.000 0.000 0.000 0.000 0.000 
 40 3.714109e+07 3.7569 4.1044 2.8898  7.7667 2.6382 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.172 0.108 0.269 0.000 0.000 0.000 0.000 0.000 0.000 
 41 3.714384e+07 3.7553 4.0909 2.8374  7.7751 2.6772 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.176 0.112 0.263 0.000 0.000 0.000 0.000 0.000 0.000 
 42 3.714650e+07 3.7534 4.0806 2.7981  7.7816 2.7060 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.180 0.115 0.261 0.000 0.000 0.000 0.000 0.000 0.000 
 43 3.714906e+07 3.7515 4.0726 2.7680  7.7865 2.7277 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.183 0.118 0.259 0.000 0.000 0.000 0.000 0.000 0.000 
 44 3.715159e+07 3.7483 4.0615 2.7268  7.7933 2.7563 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.188 0.120 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
 45 3.715398e+07 3.7451 4.0518 2.6912  7.7991 2.7802 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.193 0.122 0.254 0.000 0.000 0.000 0.000 0.000 0.000 
 46 3.715628e+07 3.7407 4.0395 2.6464  7.8063 2.8089 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.200 0.124 0.250 0.000 0.000 0.000 0.000 0.000 0.000 
 47 3.715841e+07 3.7378 4.0318 2.6185  7.8105 2.8253 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.205 0.124 0.250 0.000 0.000 0.000 0.000 0.000 0.000 
 48 3.716050e+07 3.7343 4.0234 2.5884  7.8151 2.8432 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.210 0.127 0.248 0.000 0.000 0.000 0.000 0.000 0.000 
 49 3.716247e+07 3.7300 4.0137 2.5539  7.8203 2.8629 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.216 0.128 0.246 0.000 0.000 0.000 0.000 0.000 0.000 
 50 3.716434e+07 3.7233 3.9988 2.5010  7.8278 2.8908 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.228 0.130 0.242 0.000 0.000 0.000 0.000 0.000 0.000 
 51 3.716637e+07 3.7182 3.9892 2.4677  7.8331 2.9102 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.236 0.132 0.240 0.000 0.000 0.000 0.000 0.000 0.000 
 52 3.716810e+07 3.7138 3.9807 2.4381  7.8372 2.9250 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.244 0.134 0.240 0.000 0.000 0.000 0.000 0.000 0.000 
 53 3.716975e+07 3.7073 3.9687 2.3966  7.8427 2.9446 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.255 0.134 0.238 0.000 0.000 0.000 0.000 0.000 0.000 
 54 3.717134e+07 3.7012 3.9582 2.3607  7.8473 2.9611 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.266 0.135 0.236 0.000 0.000 0.000 0.000 0.000 0.000 
 55 3.717284e+07 3.6975 3.9518 2.3388  7.8501 2.9705 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.271 0.135 0.236 0.000 0.000 0.000 0.000 0.000 0.000 
 56 3.717429e+07 3.6931 3.9447 2.3148  7.8530 2.9809 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.278 0.137 0.234 0.000 0.000 0.000 0.000 0.000 0.000 
 57 3.717563e+07 3.6880 3.9366 2.2875  7.8564 2.9924 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.287 0.137 0.234 0.000 0.000 0.000 0.000 0.000 0.000 
 58 3.717694e+07 3.6821 3.9272 2.2558  7.8601 3.0050 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.297 0.139 0.232 0.000 0.000 0.000 0.000 0.000 0.000 
 59 3.717822e+07 3.6701 3.9086 2.1934  7.8672 3.0289 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.320 0.140 0.230 0.000 0.000 0.000 0.000 0.000 0.000 
 60 3.717945e+07 3.6644 3.8999 2.1643  7.8704 3.0395 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.330 0.141 0.229 0.000 0.000 0.000 0.000 0.000 0.000 
 61 3.718063e+07 3.6581 3.8904 2.1326  7.8737 3.0506 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.343 0.141 0.228 0.000 0.000 0.000 0.000 0.000 0.000 
 62 3.718174e+07 3.6523 3.8821 2.1052  7.8765 3.0599 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.353 0.143 0.228 0.000 0.000 0.000 0.000 0.000 0.000 
 63 3.718281e+07 3.6449 3.8715 2.0702  7.8800 3.0713 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.369 0.143 0.226 0.000 0.000 0.000 0.000 0.000 0.000 
 64 3.718383e+07 3.6352 3.8581 2.0263  7.8842 3.0849 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.387 0.145 0.226 0.000 0.000 0.000 0.000 0.000 0.000 
 65 3.718480e+07 3.6293 3.8499 1.9994  7.8866 3.0927 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.399 0.145 0.225 0.000 0.000 0.000 0.000 0.000 0.000 
 66 3.718573e+07 3.6224 3.8406 1.9691  7.8894 3.1014 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.413 0.146 0.224 0.000 0.000 0.000 0.000 0.000 0.000 
 67 3.718662e+07 3.6127 3.8277 1.9272  7.8929 3.1128 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.433 0.146 0.223 0.000 0.000 0.000 0.000 0.000 0.000 
 68 3.718748e+07 3.6053 3.8180 1.8958  7.8956 3.1211 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.451 0.146 0.222 0.000 0.000 0.000 0.000 0.000 0.000 
 69 3.718830e+07 3.5973 3.8071 1.8602  7.8983 3.1299 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.468 0.148 0.222 0.000 0.000 0.000 0.000 0.000 0.000 
 70 3.718909e+07 3.5917 3.7997 1.8362  7.9002 3.1358 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.480 0.148 0.221 0.000 0.000 0.000 0.000 0.000 0.000 
 71 3.718984e+07 3.5846 3.7903 1.8057  7.9024 3.1429 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.497 0.148 0.220 0.000 0.000 0.000 0.000 0.000 0.000 
 72 3.719055e+07 3.5754 3.7783 1.7669  7.9052 3.1514 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.517 0.148 0.220 0.000 0.000 0.000 0.000 0.000 0.000 
 73 3.719122e+07 3.5697 3.7711 1.7438  7.9068 3.1563 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.530 0.148 0.219 0.000 0.000 0.000 0.000 0.000 0.000 
 74 3.719187e+07 3.5632 3.7629 1.7175  7.9085 3.1618 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.545 0.150 0.219 0.000 0.000 0.000 0.000 0.000 0.000 
 75 3.719248e+07 3.5557 3.7534 1.6870  7.9104 3.1677 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.565 0.150 0.218 0.000 0.000 0.000 0.000 0.000 0.000 
 76 3.719308e+07 3.5429 3.7378 1.6374  7.9135 3.1770 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.597 0.150 0.218 0.000 0.000 0.000 0.000 0.000 0.000 
 77 3.719365e+07 3.5350 3.7285 1.6081  7.9152 3.1823 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.619 0.150 0.218 0.000 0.000 0.000 0.000 0.000 0.000 
 78 3.719421e+07 3.5250 3.7171 1.5725  7.9173 3.1888 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.649 0.150 0.217 0.000 0.000 0.000 0.000 0.000 0.000 
 79 3.719474e+07 3.5181 3.7089 1.5466  7.9187 3.1930 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.668 0.151 0.217 0.000 0.000 0.000 0.000 0.000 0.000 
 80 3.719527e+07 3.5091 3.6991 1.5164  7.9204 3.1982 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.692 0.151 0.217 0.000 0.000 0.000 0.000 0.000 0.000 
 81 3.719577e+07 3.4974 3.6868 1.4789  7.9224 3.2044 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.726 0.151 0.216 0.000 0.000 0.000 0.000 0.000 0.000 
 82 3.719632e+07 3.4901 3.6800 1.4590  7.9236 3.2080 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.748 0.151 0.216 0.000 0.000 0.000 0.000 0.000 0.000 
 83 3.719689e+07 3.4816 3.6731 1.4399  7.9249 3.2121 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.774 0.152 0.216 0.000 0.000 0.000 0.000 0.000 0.000 
 84 3.719757e+07 3.4591 3.6590 1.4060  7.9280 3.2213 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.848 0.152 0.215 0.000 0.000 0.000 0.000 0.000 0.000 
 85 3.719866e+07 3.4335 3.6503 1.3968  7.9317 3.2324 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.932 0.153 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 86 3.719988e+07 3.4173 3.6464 1.3974  7.9338 3.2388 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.986 0.153 0.213 0.000 0.000 0.000 0.000 0.000 0.000 
 87 3.720125e+07 3.3828 3.6390 1.4023  7.9385 3.2527 0.0000 0.9611 0.0005 0.0021 0.000 0.445  2.105 0.154 0.212 0.000 0.000 0.000 0.000 0.000 0.000 
 88 3.720269e+07 3.3481 3.6278 1.3922  7.9454 3.2731 0.0000 0.9611 0.0005 0.0021 0.000 0.445  2.205 0.155 0.212 0.000 0.000 0.000 0.000 0.000 0.000 
 89 3.720325e+07 3.3481 3.6278 1.3922  7.9454 3.2731 0.0000 0.9611 0.0005 0.0021 0.000 0.445  2.205 0.155 0.212 0.000 0.000 0.000 0.000 0.000 0.000 brgb
 90 3.720462e+07 3.3535 3.6195 1.3536  7.9504 3.2876 0.0000 0.9611 0.0005 0.0021 0.000 0.445  2.125 0.155 0.211 0.000 0.000 0.000 0.000 0.000 0.000 
 91 3.720544e+07 3.3749 3.6144 1.3118  7.9531 3.2957 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.997 0.157 0.210 0.000 0.000 0.000 0.000 0.000 0.000 
 92 3.720609e+07 3.4183 3.6081 1.2432  7.9561 3.3045 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.789 0.157 0.209 0.000 0.000 0.000 0.000 0.000 0.000 
 93 3.720665e+07 3.4183 3.6081 1.2432  7.9561 3.3045 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.789 0.157 0.209 0.000 0.000 0.000 0.000 0.000 0.000 
 94 3.720721e+07 3.4808 3.6008 1.1515  7.9595 3.3142 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.539 0.157 0.209 0.000 0.000 0.000 0.000 0.000 0.000 
 95 3.720775e+07 3.4808 3.6008 1.1515  7.9595 3.3142 0.0000 0.9611 0.0005 0.0021 0.000 0.445  1.539 0.157 0.209 0.000 0.000 0.000 0.000 0.000 0.000 
 96 3.720842e+07 3.5557 3.5934 1.0470  7.9631 3.3249 0.0000 0.9611 0.0005 0.0021 0.000 0.442  1.297 0.158 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
 97 3.720914e+07 3.6209 3.5866 0.9546  7.9670 3.3364 0.0000 0.9611 0.0005 0.0021 0.000 0.428  1.126 0.158 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
 98 3.721009e+07 3.6209 3.5866 0.9546  7.9670 3.3364 0.0000 0.9611 0.0005 0.0021 0.000 0.428  1.126 0.158 0.208 0.000 0.000 0.000 0.000 0.000 0.000 
 99 3.721159e+07 3.6933 3.5790 0.8518  7.9741 3.3574 0.0000 0.9611 0.0005 0.0021 0.000 0.365  0.981 0.159 0.207 0.000 0.000 0.000 0.000 0.000 0.000 
100 3.721462e+07 3.7366 3.5741 0.7889  7.9845 3.3883 0.0000 0.9611 0.0005 0.0021 0.000 0.338  0.928 0.161 0.206 0.000 0.000 0.000 0.000 0.000 0.000 
101 3.722056e+07 3.7735 3.5699 0.7352  8.0028 3.4425 0.0000 0.9611 0.0005 0.0021 0.000 0.317  0.914 0.163 0.205 0.000 0.000 0.000 0.000 0.000 0.000 
102 3.722728e+07 3.8086 3.5655 0.6825  8.0227 3.5013 0.0000 0.9611 0.0005 0.0021 0.000 0.300  0.907 0.167 0.204 0.000 0.000 0.004 0.000 0.000 0.000 
103 3.723451e+07 3.8460 3.5611 0.6269  8.0452 3.5667 0.0000 0.9611 0.0005 0.0021 0.000 0.283  0.901 0.170 0.203 0.000 0.000 0.010 0.000 0.000 0.000 
104 3.724219e+07 3.8862 3.5568 0.5695  8.0711 3.6389 0.0000 0.9610 0.0005 0.0021 0.000 0.269  0.897 0.173 0.202 0.000 0.000 0.023 0.000 0.000 0.000 
105 3.725027e+07 3.9217 3.5534 0.5204  8.0994 3.6950 0.0000 0.9605 0.0010 0.0021 0.001 0.257  0.894 0.176 0.201 0.004 0.000 0.023 0.000 0.000 0.000 
