#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0802 3.4762 3.5000 0.7362 0.354
  2 1.078290e+04 4.0888 3.4748 3.4996 0.7375 0.355
  3 2.221050e+04 4.0966 3.4739 3.4992 0.7384 0.357
  4 3.441190e+04 4.1041 3.4726 3.4986 0.7393 0.359
  5 4.743440e+04 4.1113 3.4717 3.4978 0.7400 0.362
  6 6.123490e+04 4.1179 3.4708 3.4968 0.7407 0.366
  7 7.572570e+04 4.1239 3.4700 3.4956 0.7413 0.371
  8 9.080380e+04 4.1294 3.4689 3.4941 0.7418 0.377
  9 1.063680e+05 4.1343 3.4683 3.4924 0.7423 0.383
 10 1.223280e+05 4.1385 3.4676 3.4903 0.7427 0.391
 11 1.386070e+05 4.1423 3.4670 3.4880 0.7431 0.399
 12 1.551420e+05 4.1457 3.4665 3.4854 0.7434 0.408
 13 1.718820e+05 4.1486 3.4660 3.4825 0.7437 0.417
 14 1.887880e+05 4.1513 3.4655 3.4793 0.7440 0.427
 15 2.058310e+05 4.1537 3.4650 3.4758 0.7443 0.438
 16 2.229860e+05 4.1559 3.4646 3.4720 0.7446 0.448
 17 2.402350e+05 4.1580 3.4641 3.4678 0.7448 0.460
 18 2.575660e+05 4.1600 3.4637 3.4634 0.7451 0.471
 19 2.749670e+05 4.1619 3.4632 3.4585 0.7454 0.483
 20 2.924300e+05 4.1639 3.4627 3.4533 0.7456 0.495
 21 3.099490e+05 4.1658 3.4622 3.4476 0.7459 0.508
 22 3.275190e+05 4.1677 3.4617 3.4415 0.7461 0.520
 23 3.451350e+05 4.1697 3.4611 3.4348 0.7464 0.533
 24 3.627940e+05 4.1717 3.4610 3.4275 0.7466 0.547
 25 3.804940e+05 4.1737 3.4604 3.4196 0.7469 0.561
 26 3.982300e+05 4.1758 3.4598 3.4109 0.7472 0.575
 27 4.160010e+05 4.1779 3.4592 3.4012 0.7475 0.589
 28 4.338040e+05 4.1801 3.4586 3.3905 0.7477 0.604
 29 4.516350e+05 4.1823 3.4579 3.3785 0.7480 0.619
 30 4.694920e+05 4.1846 3.4571 3.3650 0.7483 0.634
 31 4.873710e+05 4.1869 3.4564 3.3498 0.7487 0.649
 32 5.052680e+05 4.1892 3.4558 3.3324 0.7490 0.665
 33 5.231780e+05 4.1915 3.4549 3.3122 0.7493 0.682
 34 5.410960e+05 4.1938 3.4539 3.2884 0.7497 0.698
 35 5.590130e+05 4.1960 3.4528 3.2600 0.7501 0.715
 36 5.769210e+05 4.1981 3.4514 3.2257 0.7505 0.732
 37 5.948060e+05 4.1999 3.4504 3.1825 0.7509 0.750
 38 6.126510e+05 4.2015 3.4486 3.1259 0.7514 0.768
 39 6.304310e+05 4.2022 3.4463 3.0455 0.7519 0.786
 40 6.481060e+05 4.2013 3.4423 2.9114 0.7526 0.804
 41 6.656040e+05 4.1913 3.4285 2.4398 0.7533 0.821
