#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1410 3.6198 3.5000 0.8340 0.289
  2 7.844200e+03 4.1560 3.6184 3.5000 0.8350 0.423
  3 2.098270e+04 4.1765 3.6154 3.5000 0.8357 0.715
  4 3.531690e+04 4.1943 3.6115 3.5000 0.8360 1.061
  5 4.997880e+04 4.2093 3.6065 3.5000 0.8361 1.429
  6 6.479620e+04 4.2221 3.6011 3.5000 0.8362 1.810
  7 7.972430e+04 4.2329 3.5958 3.5000 0.8362 2.199
  8 9.474210e+04 4.2421 3.5905 3.5000 0.8363 2.591
  9 1.098350e+05 4.2500 3.5855 3.4999 0.8364 2.985
 10 1.249900e+05 4.2569 3.5814 3.4999 0.8364 3.377
 11 1.401980e+05 4.2629 3.5771 3.4998 0.8364 3.764
 12 1.554500e+05 4.2682 3.5735 3.4997 0.8365 4.146
 13 1.707390e+05 4.2730 3.5697 3.4995 0.8365 4.522
 14 1.860590e+05 4.2774 3.5665 3.4993 0.8365 4.888
 15 2.014010e+05 4.2815 3.5634 3.4990 0.8365 5.247
 16 2.167640e+05 4.2855 3.5605 3.4986 0.8366 5.596
 17 2.321490e+05 4.2892 3.5577 3.4981 0.8366 5.938
 18 2.475530e+05 4.2929 3.5550 3.4975 0.8366 6.270
 19 2.629730e+05 4.2964 3.5525 3.4968 0.8366 6.594
 20 2.784100e+05 4.2999 3.5502 3.4960 0.8366 6.909
 21 2.938630e+05 4.3034 3.5477 3.4950 0.8366 7.215
 22 3.093290e+05 4.3069 3.5456 3.4939 0.8366 7.514
 23 3.248100e+05 4.3103 3.5432 3.4925 0.8367 7.804
 24 3.403050e+05 4.3138 3.5412 3.4910 0.8367 8.087
 25 3.558130e+05 4.3173 3.5393 3.4893 0.8367 8.362
 26 3.713350e+05 4.3208 3.5370 3.4874 0.8367 8.630
 27 3.868710e+05 4.3243 3.5351 3.4853 0.8367 8.891
 28 4.024220e+05 4.3278 3.5332 3.4829 0.8367 9.145
 29 4.179870e+05 4.3313 3.5313 3.4803 0.8367 9.398
 30 4.335660e+05 4.3349 3.5295 3.4774 0.8367 9.650
