#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2185 3.6292 0.9000 0.5273 0.382
  2 2.120740e+05 3.2633 3.6253 0.9000 0.5293 0.382
  3 4.869810e+05 3.3251 3.6199 0.9000 0.5325 0.382
  4 8.062110e+05 3.3988 3.6134 0.9000 0.5373 0.382
  5 1.131880e+06 3.4735 3.6065 0.9000 0.5435 0.382
  6 1.441850e+06 3.5422 3.6005 0.8999 0.5509 0.382
  7 1.730040e+06 3.6028 3.5951 0.8997 0.5592 0.382
  8 1.995080e+06 3.6555 3.5905 0.8989 0.5682 0.382
  9 2.237040e+06 3.7009 3.5866 0.8968 0.5777 0.382
 10 2.456870e+06 3.7400 3.5835 0.8915 0.5874 0.382
 11 2.656100e+06 3.7740 3.5806 0.8793 0.5973 0.382
 12 2.836590e+06 3.8036 3.5784 0.8487 0.6070 0.382
