#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8669 3.6229 2.5000 0.7204 0.270
  2 2.732860e+04 3.8963 3.6202 2.5000 0.7222 0.734
  3 7.745590e+04 3.9390 3.6124 2.5000 0.7241 2.015
  4 1.339430e+05 3.9738 3.5950 2.4999 0.7250 3.606
  5 1.921470e+05 3.9990 3.5772 2.4996 0.7256 5.194
  6 2.510520e+05 4.0165 3.5623 2.4983 0.7261 6.655
  7 3.103350e+05 4.0282 3.5502 2.4951 0.7264 7.938
  8 3.698400e+05 4.0359 3.5404 2.4892 0.7266 9.044
  9 4.295000e+05 4.0409 3.5325 2.4798 0.7267 9.988
 10 4.892780e+05 4.0440 3.5256 2.4666 0.7268 10.794
 11 5.491680e+05 4.0461 3.5195 2.4494 0.7269 11.488
 12 6.091760e+05 4.0474 3.5140 2.4281 0.7270 12.090
 13 6.693170e+05 4.0482 3.5088 2.4026 0.7270 12.617
 14 7.296070e+05 4.0488 3.5040 2.3729 0.7271 13.083
 15 7.900620e+05 4.0492 3.4992 2.3392 0.7271 13.498
 16 8.506990e+05 4.0494 3.4947 2.3014 0.7272 13.871
 17 9.115350e+05 4.0496 3.4897 2.2596 0.7273 14.208
 18 9.725870e+05 4.0498 3.4850 2.2136 0.7273 14.514
 19 1.033870e+06 4.0499 3.4800 2.1634 0.7274 14.794
 20 1.095390e+06 4.0501 3.4753 2.1090 0.7274 15.052
 21 1.157180e+06 4.0502 3.4698 2.0503 0.7275 15.291
 22 1.219240e+06 4.0503 3.4644 1.9871 0.7276 15.514
 23 1.281580e+06 4.0505 3.4585 1.9192 0.7277 15.721
 24 1.344220e+06 4.0506 3.4527 1.8465 0.7278 15.917
 25 1.407160e+06 4.0508 3.4466 1.7688 0.7278 16.102
 26 1.470420e+06 4.0509 3.4398 1.6857 0.7279 16.277
 27 1.534000e+06 4.0511 3.4331 1.5970 0.7280 16.445
 28 1.597920e+06 4.0513 3.4262 1.5024 0.7282 16.607
 29 1.662180e+06 4.0515 3.4189 1.3936 0.7283 16.766
