#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7762 3.6233 2.2000 0.6446 0.272
  2 6.004490e+04 3.8011 3.6210 2.2000 0.6472 1.130
  3 1.760320e+05 3.8393 3.6097 2.2000 0.6502 3.632
  4 3.055270e+05 3.8705 3.5816 2.1993 0.6521 6.428
  5 4.368900e+05 3.8923 3.5576 2.1941 0.6532 8.739
  6 5.682890e+05 3.9065 3.5395 2.1779 0.6540 10.479
  7 6.995280e+05 3.9150 3.5253 2.1467 0.6544 11.744
  8 8.308650e+05 3.9202 3.5134 2.0995 0.6546 12.692
  9 9.625060e+05 3.9234 3.5025 2.0362 0.6548 13.429
 10 1.094610e+06 3.9253 3.4919 1.9571 0.6550 14.020
 11 1.227320e+06 3.9266 3.4808 1.8621 0.6551 14.508
 12 1.360740e+06 3.9275 3.4694 1.7505 0.6553 14.921
 13 1.494980e+06 3.9282 3.4564 1.6211 0.6555 15.283
 14 1.630100e+06 3.9288 3.4422 1.4721 0.6558 15.607
 15 1.766170e+06 3.9294 3.4267 1.3008 0.6560 15.899
 16 1.903210e+06 3.9315 3.4108 1.0831 0.6572 16.165
 17 1.980710e+06 3.9103 3.4095 0.6523 0.6523 16.165
