#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4091 3.5540 1.5000 0.5359 0.333
  2 1.311430e+05 3.4433 3.5505 1.5000 0.5380 0.333
  3 2.808250e+05 3.4846 3.5459 1.5000 0.5410 0.333
  4 4.484850e+05 3.5321 3.5410 1.4999 0.5450 0.333
  5 6.291410e+05 3.5830 3.5356 1.4998 0.5502 0.333
  6 8.142040e+05 3.6337 3.5299 1.4991 0.5564 0.333
  7 9.952860e+05 3.6814 3.5242 1.4970 0.5635 0.333
  8 1.167120e+06 3.7245 3.5194 1.4909 0.5713 0.333
  9 1.327490e+06 3.7627 3.5142 1.4736 0.5795 0.333
 10 1.475990e+06 3.7966 3.5079 1.4224 0.5880 0.333
