#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2953 3.5737 1.7500 0.5172 0.332
  2 1.561030e+05 3.3252 3.5709 1.7500 0.5189 0.332
  3 3.294720e+05 3.3609 3.5675 1.7500 0.5211 0.332
  4 5.206110e+05 3.4024 3.5635 1.7500 0.5240 0.332
  5 7.274020e+05 3.4489 3.5590 1.7500 0.5278 0.332
  6 9.444080e+05 3.4986 3.5541 1.7500 0.5325 0.332
  7 1.163970e+06 3.5491 3.5490 1.7500 0.5381 0.332
  8 1.378730e+06 3.5980 3.5437 1.7499 0.5446 0.332
  9 1.583600e+06 3.6439 3.5390 1.7498 0.5518 0.332
 10 1.775950e+06 3.6861 3.5345 1.7495 0.5595 0.332
 11 1.954850e+06 3.7245 3.5303 1.7488 0.5677 0.332
 12 2.120310e+06 3.7592 3.5266 1.7470 0.5762 0.332
 13 2.272870e+06 3.7906 3.5228 1.7434 0.5848 0.412
 14 2.413290e+06 3.8162 3.5190 1.7363 0.5923 0.545
 15 2.544790e+06 3.8378 3.5148 1.7225 0.5990 0.714
 16 2.669610e+06 3.8567 3.5104 1.6956 0.6052 0.904
 17 2.788640e+06 3.8735 3.5041 1.6329 0.6111 1.103
 18 2.902160e+06 3.8893 3.4509 1.6293 0.6170 1.309
 19 3.009560e+06 3.9035 3.4334 1.6235 0.6226 1.514
 20 3.111840e+06 3.9166 3.4149 1.5006 0.6281 1.703
