#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0441 3.5690 2.5000 0.7392 0.314
  2 2.094720e+04 4.0553 3.5679 2.4992 0.7412 0.419
  3 5.738140e+04 4.0700 3.5654 2.4974 0.7429 0.699
  4 9.789330e+04 4.0813 3.5612 2.4940 0.7436 1.067
  5 1.396310e+05 4.0896 3.5446 2.4939 0.7441 1.479
  6 1.819490e+05 4.0955 3.5225 2.4935 0.7444 1.916
  7 2.246310e+05 4.0996 3.5123 2.4930 0.7446 2.365
  8 2.675620e+05 4.1024 3.5051 2.4921 0.7448 2.815
  9 3.106700e+05 4.1043 3.4994 2.4909 0.7449 3.260
 10 3.539080e+05 4.1055 3.4947 2.4892 0.7450 3.696
 11 3.972440e+05 4.1064 3.4910 2.4871 0.7451 4.121
 12 4.406590e+05 4.1069 3.4875 2.4844 0.7452 4.533
 13 4.841400e+05 4.1073 3.4845 2.4811 0.7453 4.931
 14 5.276790e+05 4.1076 3.4820 2.4772 0.7453 5.317
 15 5.712720e+05 4.1078 3.4795 2.4726 0.7454 5.688
 16 6.149170e+05 4.1080 3.4774 2.4672 0.7454 6.048
 17 6.586110e+05 4.1081 3.4750 2.4610 0.7455 6.394
 18 7.023550e+05 4.1082 3.4730 2.4539 0.7455 6.730
 19 7.461480e+05 4.1083 3.4715 2.4460 0.7456 7.054
 20 7.899920e+05 4.1084 3.4696 2.4372 0.7456 7.368
 21 8.338880e+05 4.1085 3.4675 2.4273 0.7457 7.672
 22 8.778370e+05 4.1085 3.4661 2.4165 0.7457 7.966
 23 9.218390e+05 4.1086 3.4645 2.4046 0.7458 8.251
 24 9.658960e+05 4.1087 3.4629 2.3917 0.7458 8.528
 25 1.010010e+06 4.1088 3.4612 2.3776 0.7458 8.796
 26 1.054180e+06 4.1088 3.4596 2.3624 0.7459 9.057
 27 1.098410e+06 4.1089 3.4579 2.3461 0.7459 9.311
 28 1.142700e+06 4.1090 3.4561 2.3285 0.7460 9.557
 29 1.187030e+06 4.1091 3.4543 2.3097 0.7460 9.796
 30 1.231370e+06 4.1092 3.4524 2.2896 0.7461 10.027
 31 1.275700e+06 4.1093 3.4509 2.2683 0.7462 10.254
 32 1.320030e+06 4.1095 3.4490 2.2456 0.7463 10.475
 33 1.364360e+06 4.1098 3.4468 2.2217 0.7465 10.691
 34 1.408700e+06 4.1101 3.4451 2.1963 0.7467 10.902
 35 1.453030e+06 4.1104 3.4428 2.1695 0.7469 11.109
 36 1.497360e+06 4.1108 3.4408 2.1412 0.7472 11.313
 37 1.541660e+06 4.1113 3.4381 2.1113 0.7475 11.513
 38 1.585930e+06 4.1118 3.4360 2.0801 0.7478 11.707
 39 1.630120e+06 4.1124 3.4335 2.0474 0.7481 11.899
 40 1.674220e+06 4.1131 3.4309 2.0130 0.7486 12.088
 41 1.718180e+06 4.1139 3.4282 1.9769 0.7491 12.272
 42 1.761960e+06 4.1149 3.4239 1.9210 0.7497 12.456
 43 1.805530e+06 4.1160 3.3938 1.4059 0.7504 12.686
 44 1.822930e+06 4.0823 3.3918 0.7472 0.7472 12.686
