#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4596 3.5311 1.7000 0.5343 0.339
  2 9.436040e+04 3.4824 3.5287 1.7000 0.5360 0.339
  3 1.954760e+05 3.5086 3.5254 1.7000 0.5382 0.339
  4 3.036430e+05 3.5376 3.5223 1.7000 0.5408 0.339
  5 4.186010e+05 3.5692 3.5184 1.6999 0.5439 0.339
  6 5.393180e+05 3.6027 3.5147 1.6998 0.5477 0.339
  7 6.639590e+05 3.6370 3.5105 1.6996 0.5521 0.339
  8 7.901230e+05 3.6712 3.5062 1.6991 0.5571 0.339
  9 9.153000e+05 3.7044 3.5020 1.6978 0.5628 0.339
 10 1.037330e+06 3.7359 3.4979 1.6949 0.5688 0.339
 11 1.154670e+06 3.7654 3.4939 1.6885 0.5753 0.339
 12 1.266420e+06 3.7927 3.4899 1.6750 0.5820 0.339
 13 1.372170e+06 3.8178 3.4853 1.6455 0.5889 0.339
 14 1.471890e+06 3.8409 3.4784 1.5667 0.5960 0.339
