#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4466 3.5288 1.6000 0.5382 0.341
  2 9.127000e+04 3.4732 3.5255 1.6000 0.5400 0.341
  3 1.893830e+05 3.5032 3.5222 1.6000 0.5422 0.341
  4 2.946080e+05 3.5364 3.5182 1.5999 0.5450 0.341
  5 4.065920e+05 3.5719 3.5141 1.5999 0.5483 0.341
  6 5.241460e+05 3.6089 3.5096 1.5996 0.5523 0.341
  7 6.452600e+05 3.6462 3.5050 1.5990 0.5569 0.341
  8 7.674180e+05 3.6827 3.5003 1.5973 0.5622 0.341
  9 8.881170e+05 3.7174 3.4954 1.5931 0.5680 0.341
 10 1.005320e+06 3.7498 3.4908 1.5829 0.5742 0.341
 11 1.117670e+06 3.7797 3.4859 1.5576 0.5808 0.341
 12 1.224430e+06 3.8070 3.4784 1.4829 0.5877 0.341
 13 1.315930e+06 3.8274 3.4622 0.5937 0.5937 0.341
