#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
 49 1.466760e+05 4.7488 3.5486 4.9835 0.9688 0.902
 50 1.501350e+05 4.7509 3.5478 4.9820 0.9689 0.943
 51 1.536060e+05 4.7530 3.5463 4.9802 0.9690 0.985
 52 1.570890e+05 4.7552 3.5452 4.9795 0.9691 1.028
 53 1.605820e+05 4.7574 3.5426 4.9795 0.9691 1.071
 54 1.640850e+05 4.7597 3.5396 4.9795 0.9692 1.114
 55 1.675970e+05 4.7620 3.5370 4.9794 0.9693 1.157
 56 1.711180e+05 4.7642 3.5346 4.9793 0.9693 1.201
 57 1.746480e+05 4.7663 3.5324 4.9774 0.9694 1.244
 58 1.781880e+05 4.7676 3.5298 4.9690 0.9695 1.286
 59 1.817410e+05 4.7688 3.5279 4.9600 0.9696 1.329
 60 1.853100e+05 4.7699 3.5260 4.9503 0.9696 1.371
 61 1.888940e+05 4.7710 3.5246 4.9399 0.9697 1.412
 62 1.924930e+05 4.7719 3.5229 4.9289 0.9698 1.451
 63 1.961080e+05 4.7728 3.5211 4.9171 0.9698 1.492
 64 1.997390e+05 4.7736 3.5194 4.9046 0.9699 1.530
 65 2.033860e+05 4.7743 3.5181 4.8913 0.9700 1.568
 66 2.070500e+05 4.7749 3.5165 4.8772 0.9701 1.604
 67 2.107310e+05 4.7754 3.5150 4.8623 0.9701 1.639
 68 2.144300e+05 4.7757 3.5136 4.8465 0.9702 1.672
 69 2.181460e+05 4.7760 3.5123 4.8299 0.9703 1.704
 70 2.218800e+05 4.7762 3.5108 4.8124 0.9703 1.735
 71 2.256330e+05 4.7762 3.5096 4.7940 0.9704 1.763
 72 2.294050e+05 4.7761 3.5079 4.7747 0.9705 1.790
 73 2.331970e+05 4.7759 3.5068 4.7544 0.9706 1.815
 74 2.370090e+05 4.7755 3.5056 4.7331 0.9706 1.839
 75 2.408410e+05 4.7750 3.5044 4.7109 0.9707 1.860
 76 2.446940e+05 4.7744 3.5028 4.6875 0.9708 1.880
 77 2.485680e+05 4.7736 3.5017 4.6632 0.9708 1.898
 78 2.524650e+05 4.7726 3.5006 4.6378 0.9709 1.914
 79 2.563850e+05 4.7715 3.4994 4.6113 0.9709 1.928
 80 2.603270e+05 4.7702 3.4982 4.5836 0.9710 1.940
 81 2.642930e+05 4.7688 3.4970 4.5548 0.9711 1.950
 82 2.682840e+05 4.7672 3.4959 4.5249 0.9711 1.958
 83 2.723000e+05 4.7654 3.4943 4.4938 0.9712 1.965
 84 2.763410e+05 4.7634 3.4931 4.4615 0.9712 1.968
 85 2.804090e+05 4.7612 3.4920 4.4279 0.9713 1.972
 86 2.845040e+05 4.7588 3.4908 4.3931 0.9713 1.973
 87 2.886260e+05 4.7562 3.4896 4.3569 0.9714 1.972
 88 2.927770e+05 4.7534 3.4884 4.3195 0.9714 1.970
 89 2.969560e+05 4.7504 3.4876 4.2808 0.9714 1.966
 90 3.011650e+05 4.7472 3.4865 4.2407 0.9715 1.960
 91 3.054050e+05 4.7437 3.4853 4.1993 0.9715 1.954
 92 3.096750e+05 4.7400 3.4842 4.1564 0.9715 1.945
 93 3.139770e+05 4.7360 3.4830 4.1120 0.9716 1.935
 94 3.183120e+05 4.7318 3.4817 4.0663 0.9716 1.924
 95 3.226800e+05 4.7273 3.4805 4.0189 0.9716 1.912
 96 3.270810e+05 4.7226 3.4793 3.9700 0.9716 1.899
 97 3.315150e+05 4.7176 3.4780 3.9195 0.9716 1.884
 98 3.359750e+05 4.7123 3.4772 3.8674 0.9716 1.869
 99 3.404590e+05 4.7067 3.4759 3.8138 0.9717 1.853
100 3.449680e+05 4.7008 3.4746 3.7585 0.9717 1.837
101 3.495040e+05 4.6947 3.4734 3.7023 0.9717 1.820
102 3.540640e+05 4.6882 3.4720 3.6434 0.9717 1.803
103 3.586520e+05 4.6813 3.4711 3.5826 0.9717 1.785
104 3.632650e+05 4.6741 3.4698 3.5194 0.9717 1.767
105 3.679060e+05 4.6665 3.4684 3.4540 0.9717 1.749
106 3.725730e+05 4.6583 3.4670 3.3856 0.9717 1.732
107 3.772690e+05 4.6495 3.4655 3.3130 0.9718 1.716
108 3.819930e+05 4.6403 3.4640 3.2379 0.9718 1.703
109 3.867460e+05 4.6305 3.4624 3.1585 0.9718 1.694
110 3.915290e+05 4.6200 3.4608 3.0747 0.9718 1.691
111 3.963420e+05 4.6087 3.4587 2.9853 0.9718 1.700
112 4.011860e+05 4.5963 3.4564 2.8887 0.9718 1.732
113 4.060630e+05 4.5827 3.4535 2.7821 0.9718 1.807
114 4.109740e+05 4.5672 3.4491 2.6609 0.9719 1.982
115 4.159230e+05 4.5489 3.4434 2.5156 0.9719 2.395
116 4.209150e+05 4.5258 3.4349 2.3271 0.9719 3.182
117 4.259580e+05 4.4949 3.4237 2.0517 0.9719 4.129
118 4.310700e+05 4.4531 3.4183 1.5654 0.9720 5.530
