#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 -0.5502 3.7367 4.7261  7.0513 1.9611 0.7655 0.2332 0.0002 0.0005 0.058 0.246  1.004 0.000 0.211 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 2.081865e+09 -0.5128 3.7402 4.7027  7.0570 2.0003 0.6932 0.3056 0.0000 0.0005 0.009 0.573  1.000 0.000 0.251 0.000 0.000 0.000 0.000 0.000 0.000 
  3 4.320569e+09 -0.4786 3.7446 4.6861  7.0703 2.0560 0.6097 0.3892 0.0000 0.0005 0.000 0.636  1.000 0.000 0.261 0.000 0.000 0.000 0.000 0.000 0.000 
  4 6.382414e+09 -0.4402 3.7494 4.6669  7.0857 2.1230 0.5164 0.4825 0.0000 0.0005 0.000 0.669  1.000 0.000 0.277 0.000 0.000 0.000 0.000 0.000 0.000 
  5 8.281139e+09 -0.4044 3.7537 4.6483  7.1007 2.1879 0.4374 0.5616 0.0000 0.0005 0.000 0.691  1.000 0.000 0.292 0.000 0.000 0.000 0.000 0.000 0.000 
  6 1.002248e+10 -0.3653 3.7582 4.6272  7.1177 2.2608 0.3594 0.6396 0.0000 0.0005 0.000 0.705  1.000 0.000 0.306 0.000 0.000 0.000 0.000 0.000 0.000 
  7 1.165106e+10 -0.3273 3.7618 4.6036  7.1348 2.3339 0.2909 0.7081 0.0000 0.0005 0.000 0.717  1.000 0.000 0.321 0.000 0.000 0.000 0.000 0.000 0.000 
  8 1.312030e+10 -0.2905 3.7653 4.5808  7.1517 2.4059 0.2319 0.7670 0.0000 0.0005 0.000 0.725  1.000 0.000 0.332 0.000 0.000 0.000 0.000 0.000 0.000 
  9 1.445891e+10 -0.2511 3.7686 4.5546  7.1700 2.4847 0.1768 0.8221 0.0000 0.0005 0.000 0.734  1.000 0.000 0.343 0.000 0.000 0.000 0.000 0.000 0.000 
 10 1.566195e+10 -0.2111 3.7717 4.5270  7.1879 2.5661 0.1309 0.8680 0.0000 0.0005 0.000 0.739  1.000 0.000 0.357 0.000 0.000 0.000 0.000 0.000 0.000 
 11 1.673625e+10 -0.1718 3.7743 4.4981  7.2041 2.6466 0.0969 0.9021 0.0000 0.0004 0.000 0.744  1.000 0.000 0.367 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.772699e+10 -0.1323 3.7764 4.4670  7.2193 2.7250 0.0717 0.9273 0.0000 0.0004 0.000 0.747  1.000 0.000 0.378 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.858747e+10 -0.0934 3.7783 4.4357  7.2343 2.8042 0.0541 0.9449 0.0000 0.0003 0.000 0.752  1.000 0.000 0.388 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.934329e+10 -0.0550 3.7800 4.4041  7.2503 2.8823 0.0406 0.9583 0.0000 0.0003 0.000 0.754  1.000 0.000 0.394 0.000 0.000 0.000 0.000 0.000 0.000 
 15 2.001038e+10 -0.0132 3.7816 4.3687  7.2718 2.9650 0.0274 0.9716 0.0000 0.0002 0.000 0.754  1.000 0.000 0.404 0.000 0.000 0.000 0.000 0.000 0.000 
 16 2.062228e+10 0.0296 3.7829 4.3311  7.3021 3.0419 0.0108 0.9882 0.0000 0.0001 0.000 0.757  1.000 0.000 0.414 0.000 0.000 0.000 0.000 0.000 0.000 
 17 2.117511e+10 0.0706 3.7832 4.2913  7.3126 3.1387 0.0013 0.9977 0.0000 0.0001 0.000 0.758  1.000 0.000 0.421 0.000 0.000 0.000 0.000 0.000 0.000 
