#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.3350 4.0722 4.6166  7.3568 1.9659 0.7681 0.2308 0.0000 0.0005 0.238 0.000  0.983 0.000 0.586 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 1.228289e+08 1.3588 4.0694 4.5816  7.3623 1.9628 0.7156 0.2834 0.0000 0.0002 0.236 0.605  1.001 0.000 0.631 0.000 0.000 0.000 0.000 0.000 0.000 
  3 2.589714e+08 1.3956 4.0685 4.5412  7.3719 1.9716 0.6551 0.3439 0.0000 0.0001 0.230 0.679  1.001 0.000 0.622 0.000 0.000 0.000 0.000 0.000 0.000 
  4 3.764192e+08 1.4401 4.0673 4.4919  7.3850 1.9883 0.5821 0.4169 0.0000 0.0000 0.218 0.714  1.001 0.000 0.614 0.000 0.000 0.000 0.000 0.000 0.000 
  5 4.788637e+08 1.4799 4.0645 4.4409  7.3974 2.0041 0.5127 0.4863 0.0000 0.0000 0.210 0.727  1.001 0.000 0.576 0.000 0.000 0.000 0.000 0.000 0.000 
  6 5.648318e+08 1.5154 4.0599 4.3870  7.4086 2.0184 0.4477 0.5513 0.0000 0.0000 0.202 0.734  1.001 0.000 0.540 0.000 0.000 0.000 0.000 0.000 0.000 
  7 6.344183e+08 1.5490 4.0536 4.3282  7.4193 2.0332 0.3840 0.6150 0.0000 0.0000 0.189 0.740  1.002 0.000 0.498 0.000 0.000 0.000 0.000 0.000 0.000 
  8 6.902431e+08 1.5758 4.0465 4.2730  7.4284 2.0465 0.3295 0.6695 0.0000 0.0000 0.178 0.747  1.002 0.000 0.460 0.000 0.000 0.000 0.000 0.000 0.000 
  9 7.348186e+08 1.5992 4.0384 4.2172  7.4370 2.0604 0.2785 0.7205 0.0000 0.0000 0.168 0.747  1.002 0.000 0.428 0.000 0.000 0.000 0.000 0.000 0.000 
 10 7.710871e+08 1.6208 4.0292 4.1588  7.4457 2.0765 0.2284 0.7706 0.0000 0.0000 0.157 0.747  1.002 0.000 0.389 0.000 0.000 0.000 0.000 0.000 0.000 
 11 8.010638e+08 1.6382 4.0200 4.1046  7.4542 2.0939 0.1845 0.8145 0.0000 0.0000 0.147 0.747  1.002 0.000 0.354 0.000 0.000 0.000 0.000 0.000 0.000 
 12 8.265352e+08 1.6539 4.0105 4.0509  7.4634 2.1151 0.1425 0.8565 0.0000 0.0000 0.137 0.747  1.002 0.000 0.325 0.000 0.000 0.000 0.000 0.000 0.000 
 13 8.487914e+08 1.6686 4.0006 3.9966  7.4745 2.1431 0.1005 0.8986 0.0000 0.0000 0.127 0.747  1.002 0.000 0.299 0.000 0.000 0.000 0.000 0.000 0.000 
 14 8.714037e+08 1.6847 3.9916 3.9445  7.4913 2.1892 0.0560 0.9431 0.0000 0.0000 0.116 0.747  1.002 0.000 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
 15 8.801333e+08 1.6937 3.9898 3.9283  7.5038 2.2250 0.0349 0.9641 0.0000 0.0000 0.112 0.747  1.000 0.114 0.274 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 8.901393e+08 1.7124 3.9982 3.9432  7.5340 2.3159 0.0104 0.9886 0.0000 0.0000 0.105 0.747  0.990 0.000 0.293 0.000 0.000 0.000 0.000 0.000 0.000 
 17 8.922717e+08 1.7233 4.0073 3.9687  7.5510 2.3702 0.0051 0.9940 0.0000 0.0000 0.103 0.747  0.976 0.000 0.318 0.000 0.000 0.000 0.000 0.000 0.000 
 18 8.932298e+08 1.7367 4.0178 3.9973  7.5687 2.4323 0.0023 0.9967 0.0000 0.0000 0.098 0.747  0.945 0.000 0.361 0.000 0.000 0.000 0.000 0.000 0.000 
 19 8.937233e+08 1.7514 4.0274 4.0210  7.5847 2.4965 0.0011 0.9980 0.0000 0.0000 0.091 0.747  0.896 0.000 0.446 0.000 0.000 0.000 0.000 0.000 0.000 
 20 8.940173e+08 1.7670 4.0356 4.0382  7.5997 2.5738 0.0004 0.9986 0.0000 0.0000 0.079 0.747  0.829 0.000 0.498 0.000 0.000 0.000 0.000 0.000 0.000 
 21 8.942273e+08 1.7794 4.0422 4.0522  7.6054 2.7798 0.0000 0.9990 0.0000 0.0000 0.010 0.747  0.930 0.000 0.576 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
