#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3112 3.5983 4.5000 0.9085 0.315
  2 3.347340e+03 4.3298 3.5967 4.5000 0.9091 0.336
  3 7.722780e+03 4.3500 3.5947 4.5000 0.9094 0.370
  4 1.279100e+04 4.3704 3.5921 4.5000 0.9096 0.414
  5 1.817970e+04 4.3892 3.5901 4.5000 0.9097 0.462
  6 2.370620e+04 4.4060 3.5881 4.5000 0.9098 0.511
  7 2.930310e+04 4.4208 3.5858 4.5000 0.9099 0.535
  8 3.494790e+04 4.4339 3.5842 4.5000 0.9100 0.491
  9 4.063300e+04 4.4455 3.5827 4.5000 0.9100 0.359
 10 4.635550e+04 4.4559 3.5815 4.5000 0.9101 0.199
 11 5.211380e+04 4.4652 3.5806 4.5000 0.9101 0.104
 12 5.790700e+04 4.4735 3.5795 4.5000 0.9102 0.084
 13 6.373400e+04 4.4810 3.5781 4.5000 0.9103 0.086
 14 6.959390e+04 4.4877 3.5771 4.5000 0.9103 0.089
 15 7.548590e+04 4.4939 3.5761 4.4999 0.9104 0.094
 16 8.140910e+04 4.4996 3.5751 4.4999 0.9104 0.099
 17 8.736290e+04 4.5048 3.5741 4.4999 0.9105 0.104
 18 9.334650e+04 4.5097 3.5731 4.4999 0.9105 0.110
 19 9.935940e+04 4.5142 3.5720 4.4999 0.9106 0.116
 20 1.054010e+05 4.5185 3.5709 4.4998 0.9107 0.122
 21 1.114710e+05 4.5226 3.5701 4.4998 0.9107 0.129
 22 1.175680e+05 4.5264 3.5693 4.4998 0.9108 0.136
 23 1.236920e+05 4.5301 3.5684 4.4997 0.9108 0.143
 24 1.298430e+05 4.5337 3.5676 4.4997 0.9109 0.151
 25 1.360200e+05 4.5372 3.5667 4.4996 0.9109 0.160
 26 1.422230e+05 4.5405 3.5659 4.4995 0.9110 0.168
 27 1.484510e+05 4.5439 3.5651 4.4995 0.9111 0.177
 28 1.547040e+05 4.5471 3.5642 4.4994 0.9111 0.187
 29 1.609810e+05 4.5503 3.5634 4.4993 0.9112 0.197
 30 1.672820e+05 4.5535 3.5624 4.4992 0.9112 0.207
 31 1.736070e+05 4.5566 3.5613 4.4991 0.9113 0.218
 32 1.799550e+05 4.5598 3.5605 4.4990 0.9114 0.230
 33 1.863260e+05 4.5629 3.5597 4.4988 0.9114 0.241
 34 1.927190e+05 4.5660 3.5589 4.4987 0.9115 0.254
 35 1.991350e+05 4.5691 3.5581 4.4985 0.9115 0.266
