 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.778  3.767  2.907  8.039  4.575  0.946 5.33E-2 1.96E-4 0.0524 0.2175  1.751 0.2088 0.2277  0.546 0.0000 0.0230  0.000 -2.222  0.0000  ZAHB                
 7.31189E+06  1.772  3.761  2.887  8.042  4.551  0.921 7.70E-2 1.95E-3 0.0742 0.2286  1.741 0.2088 0.2324  0.609 0.0000 0.0230  0.000 -2.228  0.0000  Te-m    
 1.37072E+07  1.785  3.761  2.874  8.045  4.532  0.899 9.71E-2 3.91E-3 0.0773 0.2332  1.752 0.2088 0.2364  0.656 0.0000 0.0244  0.000 -2.214  0.0000          
 4.16216E+07  1.846  3.765  2.827  8.058  4.453  0.798 1.84E-1 1.79E-2 0.0914 0.2519  1.801 0.2215 0.2538  0.849 0.0000 0.0279  0.000 -1.852  0.0000          
 6.49545E+07  1.896  3.767  2.788  8.070  4.386  0.698 2.62E-1 3.91E-2 0.1060 0.2693  1.835 0.2326 0.2704  1.014 0.0000 0.0320  0.000 -1.802  0.0000          
 8.63710E+07  1.941  3.770  2.754  8.082  4.326  0.599 3.32E-1 6.86E-2 0.1199 0.2843  1.862 0.2436 0.2868  1.165 0.0000 0.0394  0.000 -1.758  0.0000          
 1.05734E+08  1.981  3.772  2.722  8.095  4.274  0.500 3.93E-1 1.07E-1 0.1257 0.3000  1.879 0.2545 0.3027  1.303 0.0000 0.0472  0.000 -1.718  0.0000          
 1.22397E+08  2.014  3.773  2.694  8.109  4.235  0.399 4.44E-1 1.56E-1 0.1330 0.3132  1.885 0.2643 0.3162  1.425 0.0000 0.0472  0.000 -1.508  0.0000          
 1.28315E+08  2.026  3.774  2.684  8.114  4.223  0.361 4.59E-1 1.79E-1 0.1359 0.3178  1.885 0.2676 0.3210  1.466 0.0000 0.0477  0.000 -1.497  0.0000  Te-M    
 1.36982E+08  2.041  3.773  2.667  8.124  4.209  0.298 4.80E-1 2.21E-1 0.1384 0.3259  1.882 0.2728 0.3276  1.532 0.0000 0.0564  0.000 -1.356  0.0000          
 1.54277E+08  2.071  3.770  2.622  8.143  4.193  0.199 4.81E-1 3.19E-1 0.1444 0.3372  1.869 0.2829 0.3389  1.643 0.0000 0.0564  0.000 -1.151  0.0000          
 1.69189E+08  2.092  3.761  2.565  8.170  4.209  0.099 4.38E-1 4.62E-1 0.1443 0.3470  1.842 0.2921 0.3439  1.738 0.0000 0.0628  0.000 -0.907  0.0000          
 1.74842E+08  2.097  3.752  2.524  8.196  4.261  0.045 3.81E-1 5.73E-1 0.1443 0.3488  1.827 0.2956 0.3415  1.766 0.0000 0.0745  0.000 -0.699  0.0000          
 1.81039E+08  2.098  3.739  2.471  8.237  4.383  0.010 2.82E-1 7.08E-1 0.1293 0.3505  1.834 0.3000 0.3349  1.760 0.0000 0.0767  0.000 -0.333  0.0000          
 1.82002E+08  2.114  3.731  2.424  8.277  4.543  0.001 2.57E-1 7.41E-1 0.0745 0.3505  1.921 0.3010 0.3267  1.561 0.0000 0.0790  0.000  0.018  0.0000          
