 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00 -1.002  3.684  4.863  6.985  1.933  0.764 6.74E-5 1.92E-4 0.0738 0.3129 -1.000 0.0000 0.1324  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 3.21391E+09 -0.970  3.687  4.843  6.987  1.970  0.699 4.57E-5 1.92E-4 0.0005 0.5682 -0.970 0.0000 0.1548  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.35246E+09 -0.935  3.691  4.825  7.001  2.033  0.599 1.32E-5 1.92E-4 0.0000 0.6387 -0.934 0.0000 0.1548  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.35805E+10 -0.895  3.696  4.806  7.017  2.106  0.498 1.13E-6 1.92E-4 0.0000 0.6747 -0.894 0.0000 0.1695  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.89964E+10 -0.849  3.702  4.783  7.036  2.191  0.399 1.90E-7 1.92E-4 0.0000 0.6968 -0.848 0.0000 0.1980  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.41858E+10 -0.798  3.709  4.758  7.058  2.284  0.308 2.12E-7 1.92E-4 0.0000 0.7173 -0.798 0.0000 0.2119  0.000 0.0000 0.0000  0.000  0.000  0.0000  F    
