#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.1018 3.9845 4.4243  7.3299 1.9408 0.6497 0.3420 0.0000 0.0038 0.224 0.225  1.000 0.000 0.523 0.000 0.000 0.000 0.000 0.000 0.000 bms
  2 1.850808e+08 1.1348 3.9795 4.3713  7.3366 1.9400 0.5895 0.4023 0.0000 0.0024 0.227 0.570  1.001 0.000 0.550 0.000 0.000 0.000 0.000 0.000 0.000 
  3 3.386124e+08 1.1634 3.9735 4.3187  7.3413 1.9389 0.5375 0.4545 0.0000 0.0017 0.219 0.626  1.001 0.000 0.537 0.000 0.000 0.000 0.000 0.000 0.000 
  4 4.715772e+08 1.1945 3.9663 4.2588  7.3477 1.9423 0.4794 0.5127 0.0000 0.0012 0.208 0.655  1.001 0.000 0.508 0.000 0.000 0.000 0.000 0.000 0.000 
  5 5.845680e+08 1.2218 3.9586 4.2007  7.3545 1.9478 0.4247 0.5674 0.0000 0.0009 0.202 0.674  1.001 0.000 0.486 0.000 0.000 0.000 0.000 0.000 0.000 
  6 6.793397e+08 1.2457 3.9507 4.1452  7.3609 1.9552 0.3758 0.6164 0.0000 0.0007 0.193 0.682  1.001 0.000 0.463 0.000 0.000 0.000 0.000 0.000 0.000 
  7 7.583751e+08 1.2679 3.9418 4.0874  7.3676 1.9647 0.3274 0.6648 0.0000 0.0005 0.183 0.682  1.001 0.000 0.430 0.000 0.000 0.000 0.000 0.000 0.000 
  8 8.241676e+08 1.2871 3.9320 4.0290  7.3744 1.9765 0.2810 0.7112 0.0000 0.0004 0.172 0.691  1.002 0.000 0.391 0.000 0.000 0.000 0.000 0.000 0.000 
  9 8.790249e+08 1.3020 3.9225 3.9761  7.3806 1.9885 0.2412 0.7510 0.0000 0.0004 0.163 0.691  1.002 0.000 0.364 0.000 0.000 0.000 0.000 0.000 0.000 
 10 9.259556e+08 1.3144 3.9128 3.9249  7.3868 2.0019 0.2040 0.7882 0.0000 0.0003 0.155 0.691  1.002 0.000 0.335 0.000 0.000 0.000 0.000 0.000 0.000 
 11 9.659264e+08 1.3246 3.9031 3.8759  7.3931 2.0170 0.1700 0.8222 0.0000 0.0003 0.146 0.691  1.002 0.000 0.314 0.000 0.000 0.000 0.000 0.000 0.000 
 12 1.001338e+09 1.3339 3.8928 3.8254  7.4004 2.0355 0.1353 0.8569 0.0000 0.0003 0.138 0.691  1.002 0.140 0.288 0.000 0.000 0.000 0.000 0.000 0.000 
 13 1.032989e+09 1.3420 3.8828 3.7773  7.4084 2.0577 0.1030 0.8893 0.0000 0.0003 0.130 0.691  1.002 0.131 0.268 0.000 0.000 0.000 0.000 0.000 0.000 
 14 1.063699e+09 1.3504 3.8730 3.7297  7.4192 2.0884 0.0695 0.9227 0.0000 0.0003 0.121 0.691  1.002 0.130 0.256 0.000 0.000 0.000 0.000 0.000 0.000 
 15 1.094076e+09 1.3652 3.8669 3.6905  7.4389 2.1458 0.0321 0.9601 0.0000 0.0003 0.112 0.691  1.000 0.121 0.245 0.000 0.000 0.000 0.000 0.000 0.000 tminms
 16 1.108393e+09 1.3876 3.8749 3.7001  7.4635 2.2175 0.0116 0.9807 0.0001 0.0002 0.106 0.691  0.992 0.109 0.262 0.000 0.000 0.000 0.000 0.000 0.000 
 17 1.112024e+09 1.4024 3.8838 3.7209  7.4779 2.2602 0.0063 0.9859 0.0001 0.0002 0.103 0.691  0.983 0.000 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
 18 1.113784e+09 1.4164 3.8925 3.7417  7.4900 2.2980 0.0037 0.9885 0.0001 0.0002 0.101 0.691  0.969 0.000 0.308 0.000 0.000 0.000 0.000 0.000 0.000 
 19 1.114753e+09 1.4349 3.9035 3.7672  7.5045 2.3468 0.0019 0.9903 0.0001 0.0002 0.097 0.691  0.941 0.000 0.364 0.000 0.000 0.000 0.000 0.000 0.000 
 20 1.115334e+09 1.4502 3.9115 3.7839  7.5152 2.3875 0.0011 0.9911 0.0001 0.0002 0.093 0.691  0.909 0.000 0.411 0.000 0.000 0.000 0.000 0.000 0.000 
 21 1.115704e+09 1.4679 3.9197 3.7990  7.5267 2.4394 0.0006 0.9916 0.0001 0.0002 0.085 0.691  0.863 0.000 0.455 0.000 0.000 0.000 0.000 0.000 0.000 
 22 1.115985e+09 1.4939 3.9302 3.8150  7.5417 2.5563 0.0002 0.9921 0.0001 0.0002 0.058 0.691  0.788 0.000 0.516 0.000 0.000 0.000 0.000 0.000 0.000 
 23 1.116131e+09 1.4957 3.9320 3.8204  7.5347 2.6776 0.0000 0.9922 0.0001 0.0002 0.010 0.691  0.943 0.000 0.530 0.000 0.000 0.000 0.000 0.000 0.000 tmaxlms
 24 1.116273e+09 1.4687 3.9253 3.8206  7.5020 2.8058 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.184 0.000 0.516 0.000 0.000 0.000 0.000 0.000 0.000 
 25 1.116386e+09 1.4480 3.9159 3.8037  7.4919 2.8744 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.188 0.004 0.501 0.000 0.000 0.000 0.000 0.000 0.000 
 26 1.116422e+09 1.4465 3.9130 3.7936  7.4902 2.8934 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.184 0.004 0.501 0.000 0.000 0.000 0.000 0.000 0.000 lminsgb
 27 1.116585e+09 1.4585 3.9040 3.7456  7.4853 2.9567 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.156 0.011 0.478 0.000 0.000 0.000 0.000 0.000 0.000 
 28 1.116804e+09 1.4768 3.8947 3.6901  7.4803 3.0243 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.112 0.017 0.455 0.000 0.000 0.000 0.000 0.000 0.000 
 29 1.117097e+09 1.4873 3.8854 3.6424  7.4761 3.0879 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.084 0.022 0.424 0.000 0.000 0.000 0.000 0.000 0.000 
 30 1.117471e+09 1.4935 3.8761 3.5990  7.4729 3.1476 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.065 0.031 0.384 0.000 0.000 0.000 0.000 0.000 0.000 
 31 1.117942e+09 1.4973 3.8652 3.5516  7.4705 3.2153 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.049 0.036 0.350 0.000 0.000 0.000 0.000 0.000 0.000 
 32 1.118504e+09 1.4987 3.8557 3.5122  7.4698 3.2715 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.041 0.045 0.335 0.000 0.000 0.000 0.000 0.000 0.000 
 33 1.118592e+09 1.4988 3.8522 3.4981  7.4699 3.2916 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.038 0.045 0.328 0.000 0.000 0.000 0.000 0.000 0.000 lmaxsgb
 34 1.119238e+09 1.4984 3.8446 3.4681  7.4708 3.3338 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.035 0.051 0.321 0.000 0.000 0.000 0.000 0.000 0.000 
 35 1.119926e+09 1.4971 3.8360 3.4350  7.4729 3.3797 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.032 0.057 0.314 0.000 0.000 0.000 0.000 0.000 0.000 
 36 1.120662e+09 1.4947 3.8261 3.3978  7.4768 3.4303 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.031 0.063 0.301 0.000 0.000 0.000 0.000 0.000 0.000 
 37 1.121464e+09 1.4905 3.8151 3.3580  7.4829 3.4871 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.031 0.067 0.294 0.000 0.000 0.000 0.000 0.000 0.000 
 38 1.122382e+09 1.4844 3.8047 3.3225  7.4916 3.5462 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.033 0.073 0.281 0.000 0.000 0.000 0.000 0.000 0.000 
 39 1.123419e+09 1.4702 3.7913 3.2831  7.5084 3.6362 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.039 0.082 0.262 0.000 0.000 0.000 0.000 0.000 0.000 
 40 1.124455e+09 1.4560 3.7831 3.2645  7.5222 3.6970 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.046 0.088 0.245 0.000 0.000 0.000 0.000 0.000 0.000 
 41 1.125385e+09 1.4365 3.7749 3.2512  7.5377 3.7581 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.057 0.092 0.232 0.000 0.000 0.000 0.000 0.000 0.000 
 42 1.126202e+09 1.4102 3.7669 3.2455  7.5546 3.8193 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.072 0.097 0.214 0.000 0.000 0.000 0.000 0.000 0.000 
 43 1.126907e+09 1.3765 3.7587 3.2464  7.5726 3.8804 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.092 0.101 0.200 0.000 0.000 0.000 0.000 0.000 0.000 
 44 1.127540e+09 1.3572 3.7545 3.2489  7.5819 3.9109 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.103 0.102 0.196 0.000 0.000 0.000 0.000 0.000 0.000 
 45 1.128187e+09 1.3180 3.7465 3.2561  7.6006 3.9714 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.121 0.105 0.185 0.000 0.000 0.000 0.000 0.000 0.000 
 46 1.128986e+09 1.2873 3.7393 3.2580  7.6190 4.0312 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.123 0.107 0.177 0.000 0.000 0.000 0.000 0.000 0.000 
 47 1.129745e+09 1.2748 3.7328 3.2445  7.6368 4.0903 0.0000 0.9922 0.0001 0.0002 0.000 0.691  1.105 0.110 0.172 0.000 0.000 0.000 0.000 0.000 0.000 brgb
 48 1.130973e+09 1.2928 3.7243 3.1925  7.6615 4.1779 0.0000 0.9922 0.0001 0.0002 0.000 0.669  1.059 0.115 0.166 0.000 0.000 0.000 0.000 0.000 0.000 
