#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.4841 3.5585 1.7500 0.5422 0.333
  2 1.227280e+05 3.5155 3.5554 1.7500 0.5446 0.333
  3 2.647420e+05 3.5545 3.5515 1.7500 0.5481 0.333
  4 4.247960e+05 3.5997 3.5468 1.7500 0.5527 0.333
  5 5.961650e+05 3.6478 3.5415 1.7499 0.5587 0.333
  6 7.688780e+05 3.6948 3.5365 1.7496 0.5659 0.333
  7 9.348750e+05 3.7380 3.5319 1.7488 0.5739 0.333
  8 1.090170e+06 3.7766 3.5274 1.7468 0.5825 0.418
  9 1.233640e+06 3.8077 3.5230 1.7423 0.5901 0.566
 10 1.367840e+06 3.8334 3.5183 1.7327 0.5972 0.755
 11 1.494880e+06 3.8552 3.5135 1.7127 0.6037 0.972
 12 1.615670e+06 3.8742 3.5070 1.6960 0.6100 1.203
 13 1.730490e+06 3.8908 3.4497 1.6921 0.6160 1.442
 14 1.839590e+06 3.9057 3.4371 1.6869 0.6217 1.682
 15 1.943440e+06 3.9192 3.4291 1.6801 0.6273 1.918
 16 2.042280e+06 3.9316 3.4156 1.5810 0.6328 2.138
 17 2.132210e+06 3.9427 3.4062 0.6380 0.6380 2.138
