#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.4343 3.5376 5.0000 0.9740 0.355
  2 1.667940e+03 4.4617 3.5342 4.9998 0.9745 0.356
  3 3.474840e+03 4.4875 3.5308 4.9995 0.9749 0.357
  4 5.432070e+03 4.5120 3.5281 4.9988 0.9752 0.357
  5 7.544520e+03 4.5353 3.5251 4.9973 0.9755 0.347
  6 9.801680e+03 4.5569 3.5223 4.9947 0.9757 0.324
  7 1.218560e+04 4.5766 3.5196 4.9899 0.9759 0.286
  8 1.467650e+04 4.5942 3.5172 4.9819 0.9761 0.235
  9 1.725550e+04 4.6097 3.5149 4.9689 0.9762 0.180
 10 1.990700e+04 4.6228 3.5130 4.9489 0.9763 0.129
 11 2.261870e+04 4.6335 3.5113 4.9192 0.9764 0.092
 12 2.538160e+04 4.6416 3.5095 4.8765 0.9765 0.073
 13 2.819030e+04 4.6469 3.5078 4.8164 0.9766 0.066
 14 3.104230e+04 4.6489 3.5060 4.7333 0.9767 0.064
 15 3.393810e+04 4.6470 3.5043 4.6190 0.9768 0.065
 16 3.688050e+04 4.6400 3.5023 4.4574 0.9768 0.066
 17 3.987600e+04 4.6252 3.5000 4.2162 0.9769 0.068
 18 4.293580e+04 4.5928 3.4946 3.7635 0.9770 0.079
 19 4.608710e+04 4.5391 3.4842 2.9893 0.9771 0.098
 20 4.934190e+04 4.4997 3.4730 2.2728 0.9773 0.124
 21 5.256950e+04 4.4787 3.4716 1.6941 0.9776 0.157
