#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8352 3.5284 3.0000 0.6397 0.347
  2 3.574790e+04 3.8551 3.5258 3.0000 0.6418 0.347
  3 7.519400e+04 3.8770 3.5236 3.0000 0.6444 0.347
  4 1.182670e+05 3.8997 3.5211 3.0000 0.6476 0.347
  5 1.644000e+05 3.9224 3.5183 2.9999 0.6514 0.347
  6 2.125720e+05 3.9439 3.5160 2.9998 0.6556 0.347
  7 2.615770e+05 3.9637 3.5134 2.9997 0.6602 0.347
  8 3.103300e+05 3.9815 3.5116 2.9995 0.6651 0.347
  9 3.580500e+05 3.9975 3.5099 2.9991 0.6701 0.347
 10 4.042700e+05 4.0117 3.5079 2.9987 0.6752 0.347
 11 4.487610e+05 4.0246 3.5066 2.9980 0.6803 0.347
 12 4.914490e+05 4.0363 3.5053 2.9972 0.6854 0.347
 13 5.323440e+05 4.0470 3.5041 2.9961 0.6904 0.347
 14 5.715020e+05 4.0574 3.5026 2.9948 0.6953 0.347
 15 6.090020e+05 4.0680 3.5015 2.9931 0.7002 0.371
 16 6.449290e+05 4.0761 3.5003 2.9910 0.7035 0.410
 17 6.808480e+05 4.0829 3.4990 2.9885 0.7060 0.460
 18 7.178410e+05 4.0893 3.4976 2.9853 0.7081 0.519
 19 7.559670e+05 4.0953 3.4963 2.9814 0.7098 0.585
 20 7.949830e+05 4.1011 3.4952 2.9765 0.7113 0.656
 21 8.345920e+05 4.1068 3.4935 2.9705 0.7126 0.730
 22 8.745350e+05 4.1125 3.4924 2.9630 0.7137 0.806
 23 9.146110e+05 4.1182 3.4910 2.9537 0.7147 0.883
 24 9.546690e+05 4.1239 3.4894 2.9421 0.7157 0.961
 25 9.946130e+05 4.1299 3.4874 2.9367 0.7166 1.038
 26 1.034340e+06 4.1362 3.4402 2.9354 0.7175 1.115
 27 1.073830e+06 4.1426 3.4274 2.9333 0.7184 1.192
 28 1.113090e+06 4.1493 3.4214 2.9308 0.7192 1.268
 29 1.152080e+06 4.1520 3.4143 2.8369 0.7201 1.344
 30 1.190900e+06 4.1523 3.4054 2.6965 0.7211 1.421
 31 1.228990e+06 4.1488 3.3943 2.4854 0.7223 1.498
 32 1.266000e+06 4.1366 3.3732 2.0633 0.7239 1.566
