#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3117 3.5509 1.9000 0.5097 0.338
  2 1.170710e+05 3.3286 3.5492 1.9000 0.5108 0.338
  3 2.393680e+05 3.3478 3.5472 1.9000 0.5121 0.338
  4 3.672280e+05 3.3689 3.5448 1.9000 0.5136 0.338
  5 5.008550e+05 3.3921 3.5425 1.9000 0.5154 0.338
  6 6.402330e+05 3.4173 3.5399 1.9000 0.5175 0.338
  7 7.850300e+05 3.4446 3.5371 1.9000 0.5199 0.338
  8 9.345280e+05 3.4735 3.5337 1.9000 0.5227 0.338
  9 1.087590e+06 3.5038 3.5306 1.9000 0.5260 0.338
 10 1.242680e+06 3.5350 3.5269 1.9000 0.5297 0.338
 11 1.398050e+06 3.5667 3.5236 1.9000 0.5338 0.338
 12 1.551870e+06 3.5984 3.5198 1.8999 0.5384 0.338
 13 1.702470e+06 3.6295 3.5165 1.8999 0.5435 0.338
 14 1.848460e+06 3.6597 3.5128 1.8998 0.5489 0.338
 15 1.988840e+06 3.6887 3.5092 1.8995 0.5546 0.338
 16 2.122970e+06 3.7162 3.5062 1.8990 0.5606 0.338
 17 2.250520e+06 3.7424 3.5030 1.8981 0.5669 0.338
 18 2.371390e+06 3.7670 3.4997 1.8965 0.5733 0.338
 19 2.485660e+06 3.7902 3.4971 1.8936 0.5799 0.338
 20 2.593520e+06 3.8120 3.4942 1.8886 0.5865 0.338
 21 2.695220e+06 3.8325 3.4912 1.8801 0.5932 0.338
 22 2.791080e+06 3.8519 3.4880 1.8656 0.5998 0.338
 23 2.881440e+06 3.8701 3.4846 1.8402 0.6065 0.338
 24 2.966630e+06 3.8872 3.4805 1.7903 0.6131 0.352
 25 3.047020e+06 3.9023 3.4720 1.6510 0.6191 0.369
 26 3.107460e+06 3.9098 3.4650 0.6231 0.6231 0.369
