#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3583 3.5310 1.5000 0.5303 0.344
  2 9.810110e+04 3.3864 3.5276 1.5000 0.5319 0.344
  3 2.025210e+05 3.4176 3.5243 1.5000 0.5338 0.344
  4 3.135690e+05 3.4516 3.5202 1.5000 0.5360 0.344
  5 4.311480e+05 3.4880 3.5161 1.4999 0.5388 0.344
  6 5.545800e+05 3.5260 3.5116 1.4998 0.5420 0.344
  7 6.825230e+05 3.5648 3.5068 1.4996 0.5458 0.344
  8 8.130570e+05 3.6034 3.5020 1.4989 0.5502 0.344
  9 9.439650e+05 3.6410 3.4972 1.4969 0.5550 0.344
 10 1.073100e+06 3.6769 3.4921 1.4919 0.5604 0.344
 11 1.198700e+06 3.7104 3.4873 1.4792 0.5662 0.344
 12 1.319520e+06 3.7416 3.4812 1.4447 0.5723 0.344
 13 1.434860e+06 3.7696 3.4690 1.2958 0.5786 0.344
 14 1.510110e+06 3.7758 3.4566 0.5821 0.5821 0.344
