#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2300 3.5938 1.6000 0.5242 0.321
  2 1.682360e+05 3.2746 3.5898 1.6000 0.5261 0.321
  3 3.645360e+05 3.3288 3.5849 1.6000 0.5288 0.321
  4 5.875770e+05 3.3912 3.5792 1.6000 0.5325 0.369
  5 8.284970e+05 3.4554 3.5727 1.6000 0.5369 0.508
  6 1.075070e+06 3.5166 3.5655 1.6000 0.5418 0.763
  7 1.319330e+06 3.5724 3.5572 1.6000 0.5471 1.126
  8 1.556670e+06 3.6219 3.5247 1.5993 0.5526 1.559
  9 1.784790e+06 3.6651 3.4993 1.5975 0.5583 2.034
 10 2.002620e+06 3.7026 3.4837 1.5945 0.5642 2.531
 11 2.209710e+06 3.7349 3.4714 1.5903 0.5702 3.029
 12 2.406030e+06 3.7628 3.4610 1.5845 0.5762 3.515
 13 2.591790e+06 3.7871 3.4516 1.5771 0.5822 3.979
 14 2.767330e+06 3.8086 3.4439 1.5681 0.5882 4.416
 15 2.933030e+06 3.8278 3.4364 1.5576 0.5942 4.824
 16 3.089320e+06 3.8452 3.4297 1.5456 0.6001 5.203
 17 3.236650e+06 3.8611 3.4239 1.5322 0.6061 5.553
 18 3.375460e+06 3.8760 3.4181 1.5175 0.6120 5.877
 19 3.506210e+06 3.8900 3.4126 1.5010 0.6179 6.174
 20 3.629330e+06 3.9033 3.3800 1.1434 0.6239 6.318
 21 3.681200e+06 3.8713 3.3799 0.6250 0.6250 6.318
