#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3265 3.5663 5.0000 0.9367 0.337
  2 2.472260e+03 4.3572 3.5633 5.0000 0.9373 0.339
  3 5.220490e+03 4.3865 3.5603 5.0000 0.9377 0.344
  4 8.255570e+03 4.4146 3.5575 4.9999 0.9380 0.350
  5 1.157230e+04 4.4413 3.5548 4.9997 0.9382 0.356
  6 1.513570e+04 4.4661 3.5522 4.9995 0.9385 0.348
  7 1.890070e+04 4.4886 3.5499 4.9989 0.9387 0.309
  8 2.282360e+04 4.5088 3.5478 4.9981 0.9388 0.236
  9 2.686730e+04 4.5267 3.5461 4.9967 0.9389 0.149
 10 3.100260e+04 4.5424 3.5443 4.9945 0.9390 0.087
 11 3.520780e+04 4.5562 3.5431 4.9914 0.9391 0.066
 12 3.946720e+04 4.5682 3.5418 4.9872 0.9392 0.063
 13 4.376980e+04 4.5787 3.5405 4.9815 0.9393 0.064
 14 4.810810e+04 4.5878 3.5392 4.9741 0.9393 0.066
 15 5.247740e+04 4.5957 3.5378 4.9645 0.9394 0.067
 16 5.687470e+04 4.6024 3.5369 4.9526 0.9395 0.069
 17 6.129850e+04 4.6081 3.5360 4.9381 0.9395 0.071
 18 6.574820e+04 4.6128 3.5352 4.9206 0.9396 0.073
 19 7.022400e+04 4.6168 3.5344 4.9000 0.9396 0.075
 20 7.472660e+04 4.6198 3.5336 4.8757 0.9397 0.077
 21 7.925720e+04 4.6221 3.5328 4.8475 0.9397 0.080
 22 8.381730e+04 4.6237 3.5320 4.8147 0.9398 0.082
 23 8.840880e+04 4.6244 3.5313 4.7768 0.9398 0.085
 24 9.303390e+04 4.6243 3.5305 4.7332 0.9399 0.087
 25 9.769520e+04 4.6234 3.5297 4.6829 0.9399 0.090
 26 1.023960e+05 4.6215 3.5289 4.6249 0.9400 0.093
 27 1.071380e+05 4.6185 3.5281 4.5577 0.9400 0.096
 28 1.119280e+05 4.6142 3.5273 4.4791 0.9401 0.099
 29 1.167680e+05 4.6085 3.5261 4.3866 0.9401 0.101
 30 1.216640e+05 4.6005 3.5247 4.2731 0.9401 0.104
 31 1.266250e+05 4.5899 3.5235 4.1327 0.9402 0.108
 32 1.316580e+05 4.5753 3.5220 3.9510 0.9402 0.112
 33 1.367770e+05 4.5535 3.5196 3.6896 0.9403 0.124
 34 1.420030e+05 4.5099 3.5139 3.1649 0.9403 0.182
 35 1.473920e+05 4.4403 3.4997 2.1325 0.9404 0.272
