#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2587 3.6032 2.0000 0.5204 0.325
  2 1.724730e+05 3.2950 3.6000 2.0000 0.5222 0.325
  3 3.720980e+05 3.3398 3.5961 2.0000 0.5247 0.325
  4 5.981330e+05 3.3926 3.5915 2.0000 0.5281 0.325
  5 8.431690e+05 3.4507 3.5862 2.0000 0.5326 0.325
  6 1.094520e+06 3.5102 3.5809 2.0000 0.5382 0.325
  7 1.340310e+06 3.5672 3.5757 2.0000 0.5448 0.325
  8 1.573510e+06 3.6197 3.5708 2.0000 0.5522 0.541
  9 1.791270e+06 3.6615 3.5644 2.0000 0.5584 0.911
 10 2.000400e+06 3.6961 3.5561 2.0000 0.5638 1.386
 11 2.205590e+06 3.7257 3.5157 1.9990 0.5688 1.929
 12 2.407280e+06 3.7511 3.5006 1.9972 0.5735 2.510
 13 2.604790e+06 3.7728 3.4896 1.9945 0.5780 3.099
 14 2.797420e+06 3.7914 3.4807 1.9906 0.5822 3.675
 15 2.984660e+06 3.8075 3.4734 1.9855 0.5862 4.226
 16 3.166190e+06 3.8216 3.4674 1.9791 0.5901 4.747
 17 3.341820e+06 3.8342 3.4618 1.9714 0.5939 5.233
 18 3.511520e+06 3.8455 3.4572 1.9623 0.5976 5.686
 19 3.675290e+06 3.8560 3.4527 1.9519 0.6014 6.106
 20 3.833170e+06 3.8657 3.4484 1.9403 0.6051 6.496
 21 3.985250e+06 3.8749 3.4443 1.9275 0.6089 6.857
 22 4.131620e+06 3.8837 3.4408 1.9136 0.6127 7.193
 23 4.272400e+06 3.8922 3.4371 1.8986 0.6165 7.504
 24 4.407690e+06 3.9003 3.4338 1.8827 0.6202 7.792
 25 4.537720e+06 3.9084 3.4304 1.8658 0.6241 8.061
 26 4.662550e+06 3.9164 3.4270 1.8481 0.6280 8.311
 27 4.782300e+06 3.9242 3.4238 1.8297 0.6319 8.546
 28 4.897100e+06 3.9320 3.4202 1.8105 0.6359 8.765
 29 5.007080e+06 3.9398 3.4173 1.7907 0.6400 8.971
 30 5.112390e+06 3.9476 3.4139 1.7703 0.6441 9.164
 31 5.213150e+06 3.9553 3.4108 1.7495 0.6482 9.345
 32 5.309490e+06 3.9631 3.4072 1.7208 0.6524 9.514
 33 5.401590e+06 3.9709 3.3692 1.2135 0.6567 9.615
