 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00 -1.102  3.649  4.822  6.974  1.909  0.749 6.75E-4 1.92E-3 0.0564 0.3233 -1.101 0.0000 0.1092  0.000 0.0000 0.0000  0.000  0.000  0.0000  ZAMS                
 2.82096E+09 -1.080  3.650  4.803  6.973  1.937  0.698 5.50E-4 1.92E-3 0.0000 0.5342 -1.079 0.0000 0.1092  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.35670E+09 -1.047  3.652  4.780  6.985  1.999  0.598 2.70E-4 1.92E-3 0.0000 0.6239 -1.046 0.0000 0.1204  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.60578E+10 -1.010  3.655  4.756  7.000  2.073  0.498 6.50E-5 1.92E-3 0.0000 0.6645 -1.010 0.0000 0.1315  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.30011E+10 -0.968  3.659  4.730  7.019  2.158  0.399 4.02E-6 1.92E-3 0.0000 0.6889 -0.968 0.0000 0.1478  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.40419E+10 -0.961  3.660  4.726  7.022  2.171  0.385 2.81E-6 1.92E-3 0.0000 0.6932 -0.961 0.0000 0.1532  0.000 0.0000 0.0000  0.000  0.000  0.0000  F    
