#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1791 3.6264 2.2000 0.8180 0.319
  2 1.063180e+04 4.1684 3.6273 2.2000 0.8195 2.127
  3 3.040890e+04 4.1707 3.6183 2.2000 0.8209 5.918
  4 5.262900e+04 4.1718 3.5996 2.1997 0.8217 9.315
  5 7.551700e+04 4.1724 3.5829 2.1977 0.8220 11.782
  6 9.867220e+04 4.1728 3.5699 2.1927 0.8223 13.520
  7 1.219810e+05 4.1731 3.5591 2.1841 0.8225 14.759
  8 1.454010e+05 4.1732 3.5500 2.1722 0.8226 15.662
  9 1.689000e+05 4.1733 3.5424 2.1571 0.8227 16.338
 10 1.924650e+05 4.1734 3.5358 2.1393 0.8227 16.858
 11 2.160910e+05 4.1734 3.5297 2.1191 0.8227 17.271
 12 2.397830e+05 4.1735 3.5243 2.0967 0.8228 17.606
 13 2.635480e+05 4.1735 3.5195 2.0724 0.8228 17.882
 14 2.873890e+05 4.1736 3.5148 2.0463 0.8229 18.112
 15 3.113100e+05 4.1737 3.5103 2.0184 0.8229 18.308
 16 3.353170e+05 4.1737 3.5057 1.9890 0.8229 18.475
 17 3.594110e+05 4.1738 3.5016 1.9581 0.8230 18.619
 18 3.835970e+05 4.1739 3.4975 1.9257 0.8230 18.743
 19 4.078770e+05 4.1739 3.4937 1.8920 0.8231 18.851
 20 4.322530e+05 4.1740 3.4899 1.8569 0.8231 18.945
 21 4.567280e+05 4.1741 3.4860 1.8206 0.8232 19.027
 22 4.813030e+05 4.1742 3.4821 1.7829 0.8232 19.099
 23 5.059820e+05 4.1742 3.4785 1.7441 0.8233 19.161
 24 5.307640e+05 4.1743 3.4749 1.7040 0.8233 19.215
 25 5.556530e+05 4.1744 3.4711 1.6627 0.8234 19.262
 26 5.806480e+05 4.1745 3.4677 1.6203 0.8234 19.303
 27 6.057510e+05 4.1746 3.4645 1.5767 0.8235 19.337
 28 6.309620e+05 4.1747 3.4615 1.5321 0.8236 19.364
 29 6.562830e+05 4.1748 3.4586 1.4865 0.8236 19.387
 30 6.817140e+05 4.1749 3.4559 1.4357 0.8237 19.403
