#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5604 3.6331 1.9000 0.5770 0.277
  2 1.213190e+05 3.5942 3.6305 1.9000 0.5798 1.379
  3 3.571690e+05 3.6498 3.6163 1.9000 0.5834 4.669
  4 6.201250e+05 3.7003 3.5828 1.8978 0.5861 8.181
  5 8.846980e+05 3.7386 3.5535 1.8773 0.5880 10.767
  6 1.147040e+06 3.7651 3.5288 1.8177 0.5895 12.502
  7 1.407630e+06 3.7818 3.5067 1.7097 0.5903 13.655
  8 1.668370e+06 3.7925 3.4839 1.5504 0.5910 14.486
  9 1.930040e+06 3.7996 3.4569 1.3334 0.5916 15.121
 10 2.193390e+06 3.8066 3.4246 1.0446 0.5933 15.629
 11 2.389860e+06 3.8003 3.4145 0.5913 0.5913 15.629
