#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.8861 3.5453 1.9000 0.6321 0.335
  2 5.148010e+04 3.9005 3.5435 1.8989 0.6353 0.354
  3 1.144520e+05 3.9170 3.5412 1.8968 0.6391 0.411
  4 1.859370e+05 3.9346 3.5383 1.8930 0.6436 0.532
  5 2.620110e+05 3.9511 3.5349 1.8859 0.6484 0.724
  6 3.390380e+05 3.9657 3.5301 1.8725 0.6533 0.970
  7 4.149060e+05 3.9783 3.5238 1.8626 0.6581 1.242
  8 4.886080e+05 3.9892 3.4830 1.8613 0.6628 1.520
  9 5.598070e+05 3.9987 3.4737 1.8596 0.6673 1.797
 10 6.285280e+05 4.0074 3.4676 1.8573 0.6716 2.068
 11 6.947920e+05 4.0154 3.4626 1.8546 0.6758 2.330
 12 7.586660e+05 4.0230 3.4582 1.8515 0.6799 2.582
 13 8.202280e+05 4.0301 3.4542 1.8479 0.6839 2.824
 14 8.795630e+05 4.0370 3.4508 1.8439 0.6878 3.056
 15 9.367560e+05 4.0437 3.4475 1.8394 0.6917 3.276
 16 9.918940e+05 4.0502 3.4445 1.8345 0.6955 3.487
 17 1.045060e+06 4.0566 3.4414 1.8292 0.6992 3.688
 18 1.096330e+06 4.0628 3.4389 1.8235 0.7029 3.880
 19 1.145790e+06 4.0688 3.4363 1.8174 0.7066 4.062
 20 1.193530e+06 4.0748 3.4341 1.8110 0.7102 4.235
 21 1.239610e+06 4.0807 3.4313 1.8043 0.7137 4.401
 22 1.284100e+06 4.0865 3.4292 1.7973 0.7173 4.560
 23 1.327060e+06 4.0922 3.4269 1.7899 0.7208 4.711
 24 1.368540e+06 4.0978 3.4252 1.7823 0.7242 4.856
 25 1.408620e+06 4.1034 3.4229 1.7745 0.7277 4.996
 26 1.447340e+06 4.1089 3.4211 1.7664 0.7311 5.129
 27 1.484760e+06 4.1143 3.4191 1.7581 0.7345 5.256
 28 1.520920e+06 4.1197 3.4169 1.7496 0.7379 5.379
 29 1.555880e+06 4.1251 3.4150 1.7409 0.7412 5.497
 30 1.589680e+06 4.1303 3.4134 1.7321 0.7446 5.610
 31 1.622370e+06 4.1356 3.4119 1.7231 0.7479 5.718
 32 1.653990e+06 4.1407 3.4100 1.7119 0.7512 5.823
 33 1.684580e+06 4.1458 3.4065 1.6740 0.7544 5.923
 34 1.714180e+06 4.1511 3.3854 1.3152 0.7578 6.000
